"","gameid","playid","player","avg_speed","seconds_before_contact","ybc"
"1",18589,3626135,"James Conner",5.99,1.4,2
"2",18589,3626178,"James Conner",3.926,1.5,1
"3",18589,3626184,"James Conner",3.975625,1.6,1
"4",18589,3626205,"James Conner",6.12483870967742,3.1,-3
"5",18589,3626244,"Benny Snell Jr.",4.37222222222222,0.9,0
"6",18589,3626331,"Derrick Henry",5.91769230769231,1.3,3
"7",18589,3626358,"Derrick Henry",4.09846153846154,1.3,-1
"8",18589,3626393,"Anthony McFarland Jr.",4.67888888888889,2.7,-4
"9",18589,3626437,"James Conner",5.34977272727273,4.4,5
"10",18589,3626459,"James Conner",4.10769230769231,1.3,1
"11",18589,3626535,"James Conner",6.63393939393939,3.3,4
"12",18589,3626548,"James Conner",4.11090909090909,1.1,0
"13",18589,3626609,"Derrick Henry",5.645625,1.6,4
"14",18589,3626620,"Derrick Henry",4.025,0.8,-2
"15",18589,3626639,"Derrick Henry",4.08529411764706,1.7,2
"16",18589,3626648,"Derrick Henry",5.04142857142857,0.7,-3
"17",18589,3626672,"Jeremy McNichols",5.891,1,-1
"18",18589,3626705,"Derrick Henry",4.80363636363636,1.1,0
"19",18589,3626764,"James Conner",7.15142857142857,4.9,21
"20",18589,3626777,"James Conner",4.164,2,3
"21",18589,3626875,"Derrick Henry",5.68333333333333,0.6,-4
"22",18589,3626893,"Derrick Henry",5.55611111111111,1.8,5
"23",18589,3626956,"James Conner",3.863125,1.6,1
"24",18589,3627191,"Derrick Henry",5.56166666666667,0.6,-1
"25",18589,3627220,"James Conner",7.17785714285714,4.2,6
"26",18589,3627229,"James Conner",3.675625,1.6,-1
"27",18589,3627277,"James Conner",5.0908,2.5,3
"28",18589,3627293,"James Conner",5.52571428571429,1.4,-3
"29",18589,3627341,"Derrick Henry",5.50571428571429,0.7,-1
"30",18589,3627398,"James Conner",2.98571428571429,1.4,-2
"31",18589,3627539,"Derrick Henry",4.391,1,-1
"32",18589,3627587,"Derrick Henry",5.42,0.7,-3
"33",18589,3627766,"James Conner",4.92631578947368,1.9,-2
"34",18589,3627855,"Derrick Henry",5.38333333333333,0.9,1
"35",18589,3627871,"Derrick Henry",6.715625,1.6,5
"36",18589,3627881,"Derrick Henry",5.79,1.3,0
"37",18589,3627915,"Derrick Henry",4.56,1.4,1
"38",18589,3627960,"Derrick Henry",7.63242424242424,3.3,13
"39",18589,3627970,"Derrick Henry",5.36882352941176,1.7,4
"40",18589,3627994,"Derrick Henry",4.69833333333333,0.6,-1
"41",18589,3628086,"James Conner",4.85285714285714,1.4,0
"42",18589,3628186,"Jaylen Samuels",8.38034482758621,2.9,5
"43",18589,3628195,"James Conner",5.60818181818182,1.1,2
"44",18624,3608291,"DeSean Jackson",8.59763157894737,3.8,8
"45",18624,3608319,"Boston Scott",3.62529411764706,1.7,2
"46",18624,3608320,"Boston Scott",4.96,2.2,5
"47",18624,3608322,"Boston Scott",4.47294117647059,1.7,1
"48",18624,3608332,"Boston Scott",6.87433333333333,3,-2
"49",18624,3608355,"Evan Engram",5.95791666666667,2.4,4
"50",18624,3608363,"Devonta Freeman",5.67263157894737,1.9,5
"51",18624,3608385,"Boston Scott",6.50222222222222,0.9,-1
"52",18624,3608433,"Jason Huntley",5.79291666666667,2.4,2
"53",18624,3608453,"Boston Scott",4.62571428571429,1.4,2
"54",18624,3608512,"Corey Clement",4.48363636363636,2.2,4
"55",18624,3608517,"Jason Huntley",5.26176470588235,1.7,1
"56",18624,3608519,"Jason Huntley",5.0995652173913,2.3,7
"57",18624,3608547,"Devonta Freeman",4.58894736842105,1.9,1
"58",18624,3608566,"Boston Scott",4.668125,1.6,1
"59",18624,3608603,"Dion Lewis",3.38760869565217,4.6,2
"60",18624,3608654,"Wayne Gallman",3.85375,1.6,0
"61",18624,3608665,"Boston Scott",5.22153846153846,1.3,1
"62",18624,3608675,"Boston Scott",4.127,1,0
"63",18624,3608682,"Devonta Freeman",3.6525,0.8,-2
"64",18624,3608757,"Boston Scott",4.31333333333333,1.2,0
"65",18624,3608766,"Wayne Gallman",3.27363636363636,1.1,-3
"66",18624,3608794,"Corey Clement",3.74647058823529,1.7,1
"67",18624,3608838,"Wayne Gallman",4.7875,1.2,1
"68",18624,3608847,"Wayne Gallman",4.22733333333333,1.5,1
"69",18624,3608853,"Wayne Gallman",3.03230769230769,1.3,-1
"70",18624,3608865,"Dion Lewis",6.16925925925926,2.7,11
"71",18624,3608868,"Evan Engram",5.72277777777778,1.8,-7
"72",18624,3608876,"Dion Lewis",4.30333333333333,0.9,0
"73",18624,3608901,"Boston Scott",5.64052631578947,1.9,3
"74",18624,3608913,"Wayne Gallman",4.78666666666667,1.2,1
"75",18624,3608915,"Wayne Gallman",5.93818181818182,1.1,2
"76",18624,3608917,"Wayne Gallman",4.21090909090909,1.1,0
"77",18624,3608921,"Wayne Gallman",4.88916666666667,1.2,-1
"78",18624,3608950,"Boston Scott",5.57260869565217,2.3,8
"79",18624,3608952,"Boston Scott",4.00166666666667,1.2,-1
"80",18624,3608958,"Corey Clement",4.30363636363636,1.1,-1
"81",18625,3625966,"Todd Gurley II",6.22515151515151,3.3,-2
"82",18625,3625980,"Todd Gurley II",4.06875,1.6,1
"83",18625,3625989,"Todd Gurley II",4.25416666666667,1.2,0
"84",18625,3626013,"Adrian Peterson",4.92157894736842,1.9,5
"85",18625,3626022,"Adrian Peterson",4.23375,0.8,-3
"86",18625,3626053,"Todd Gurley II",4.43928571428571,1.4,1
"87",18625,3626242,"Adrian Peterson",5.46916666666667,1.2,1
"88",18625,3626267,"D'Andre Swift",6.13833333333333,1.8,5
"89",18625,3626278,"D'Andre Swift",6.404375,1.6,4
"90",18625,3626285,"D'Andre Swift",4.85777777777778,0.9,-1
"91",18625,3626344,"Todd Gurley II",4.3875,1.6,1
"92",18625,3626453,"Adrian Peterson",4.65714285714286,0.7,-2
"93",18625,3626624,"Todd Gurley II",5.088,1.5,-4
"94",18625,3626675,"Todd Gurley II",4.801,1,0
"95",18625,3626683,"Todd Gurley II",6.42909090909091,1.1,1
"96",18625,3626745,"Adrian Peterson",5.25333333333333,1.2,0
"97",18625,3626753,"Adrian Peterson",4.15090909090909,1.1,-2
"98",18625,3626807,"Adrian Peterson",4.14666666666667,0.6,-2
"99",18625,3626828,"Todd Gurley II",4.15846153846154,1.3,2
"100",18625,3626844,"Brian Hill",4.27727272727273,1.1,-1
"101",18625,3626863,"Brian Hill",5.49214285714286,1.4,-2
"102",18625,3626883,"Todd Gurley II",4.641875,1.6,2
"103",18625,3626967,"Todd Gurley II",3.34333333333333,1.8,1
"104",18625,3627251,"D'Andre Swift",5.73470588235294,1.7,0
"105",18625,3627294,"D'Andre Swift",7.21783783783784,3.7,13
"106",18625,3627309,"Adrian Peterson",5.68214285714286,1.4,3
"107",18625,3627317,"Adrian Peterson",5.18714285714286,1.4,2
"108",18625,3627326,"Adrian Peterson",3.78368421052632,1.9,2
"109",18625,3627383,"Todd Gurley II",6.2468,2.5,-1
"110",18625,3627484,"Todd Gurley II",4.707,2,2
"111",18625,3627641,"Todd Gurley II",4.38882352941176,1.7,2
"112",18625,3627654,"Todd Gurley II",5.03076923076923,1.3,0
"113",18625,3627691,"Todd Gurley II",5.81066666666667,3,-1
"114",18625,3627720,"Todd Gurley II",4.20806451612903,3.1,8
"115",18625,3627725,"Todd Gurley II",6.14782608695652,2.3,-6
"116",18625,3627753,"D'Andre Swift",4.87789473684211,1.9,1
"117",18625,3627789,"Adrian Peterson",3.8025,1.2,0
"118",18625,3627851,"Adrian Peterson",4.64666666666667,0.6,-1
"119",18625,3627892,"D'Andre Swift",3.92166666666667,1.2,0
"120",18625,3627938,"Todd Gurley II",2.85,0.5,-4
"121",18625,3627944,"Todd Gurley II",4.00833333333333,1.8,3
"122",18625,3627967,"D'Andre Swift",4.99636363636364,1.1,-5
"123",18625,3628065,"Todd Gurley II",4.02944444444444,1.8,1
"124",18625,3628074,"Todd Gurley II",3.90722222222222,1.8,-3
"125",18625,3628087,"Todd Gurley II",3.68333333333333,0.9,-3
"126",18625,3628103,"Todd Gurley II",5.12333333333333,1.5,4
"127",18628,3626004,"Giovani Bernard",3.79933333333333,1.5,-2
"128",18628,3626091,"Giovani Bernard",4.94666666666667,2.1,5
"129",18628,3626128,"Kareem Hunt",5.015,1.6,3
"130",18628,3626224,"Kareem Hunt",6.45941176470588,1.7,5
"131",18628,3626238,"Kareem Hunt",4.825,1.2,1
"132",18628,3626404,"Giovani Bernard",5.61076923076923,1.3,1
"133",18628,3626475,"Kareem Hunt",5.49882352941176,1.7,3
"134",18628,3626484,"Kareem Hunt",6.854375,1.6,-3
"135",18628,3626534,"Giovani Bernard",6.038,1.5,5
"136",18628,3626542,"Giovani Bernard",4.04909090909091,1.1,0
"137",18628,3626593,"Samaje Perine",5.812,1,0
"138",18628,3626715,"Kareem Hunt",7.28225806451613,3.1,6
"139",18628,3626738,"Kareem Hunt",4.87384615384615,1.3,1
"140",18628,3626748,"D'Ernest Johnson",4.480625,1.6,2
"141",18628,3626767,"Jarvis Landry",6.59181818181818,1.1,-4
"142",18628,3626793,"Jarvis Landry",7.68913043478261,2.3,2
"143",18628,3626803,"Kareem Hunt",2.792,0.5,-4
"144",18628,3626848,"Giovani Bernard",4.56,1.4,1
"145",18628,3627203,"Kareem Hunt",4.79916666666667,1.2,1
"146",18628,3627223,"Kareem Hunt",6.048125,1.6,0
"147",18628,3627240,"Kareem Hunt",4.63684210526316,1.9,2
"148",18628,3627248,"Kareem Hunt",5.04307692307692,1.3,1
"149",18628,3627335,"Giovani Bernard",5.07727272727273,1.1,2
"150",18628,3627444,"Tee Higgins",9.05885714285714,3.5,6
"151",18628,3627457,"Giovani Bernard",4.22333333333333,1.5,3
"152",18628,3627466,"Giovani Bernard",4.83,1.6,1
"153",18628,3627522,"Kareem Hunt",6.87230769230769,2.6,2
"154",18628,3627551,"Kareem Hunt",4.796,1,-1
"155",18628,3627581,"Kareem Hunt",5.36777777777778,1.8,2
"156",18628,3627711,"Giovani Bernard",4.97714285714286,0.7,-3
"157",18628,3627863,"Kareem Hunt",6.38075,4,3
"158",18628,3627887,"Kareem Hunt",5.15588235294118,1.7,1
"159",18628,3627908,"Kareem Hunt",6.21739130434783,2.3,0
"160",18628,3628036,"Giovani Bernard",4.50529411764706,1.7,4
"161",18628,3628043,"Giovani Bernard",2.76642857142857,1.4,0
"162",18628,3628049,"Giovani Bernard",5.67357142857143,1.4,1
"163",18629,3625965,"Jamaal Williams",5.20272727272727,1.1,2
"164",18629,3625973,"Jamaal Williams",5.71307692307692,1.3,2
"165",18629,3625984,"A.J. Dillon",5.54833333333333,1.2,2
"166",18629,3626061,"Jamaal Williams",5.31071428571429,1.4,3
"167",18629,3626127,"David Johnson",4.40375,1.6,2
"168",18629,3626136,"Duke Johnson Jr.",4.1084,2.5,-2
"169",18629,3626172,"A.J. Dillon",5.437,1,1
"170",18629,3626233,"David Johnson",4.72705882352941,1.7,2
"171",18629,3626291,"David Johnson",4.70368421052632,1.9,3
"172",18629,3626335,"Jamaal Williams",4.525,1.2,0
"173",18629,3626357,"A.J. Dillon",3.355625,1.6,0
"174",18629,3626396,"Jamaal Williams",6.017,2,6
"175",18629,3626420,"Jamaal Williams",4.92916666666667,1.2,2
"176",18629,3626509,"David Johnson",4.7775,1.6,2
"177",18629,3626543,"David Johnson",4.763125,1.6,0
"178",18629,3626633,"Jamaal Williams",4.58076923076923,1.3,2
"179",18629,3626649,"A.J. Dillon",5.68636363636364,1.1,1
