"","gameid","playid","player","avg_speed","seconds_before_contact","ybc"
"1",13954,3350461,"Ezekiel Elliott",5.6675,1.6,2
"2",13954,3350463,"Ezekiel Elliott",4.3625,1.2,0
"3",13954,3350467,"Ezekiel Elliott",6.11181818181818,2.2,5
"4",13954,3350468,"Ezekiel Elliott",4.60142857142857,1.4,1
"5",13954,3350472,"Ezekiel Elliott",5.87105263157895,1.9,0
"6",13954,3350474,"Ezekiel Elliott",6.78558823529412,3.4,4
"7",13954,3350483,"Ezekiel Elliott",4.64642857142857,1.4,0
"8",13954,3350489,"Ezekiel Elliott",5.749,1,0
"9",13954,3350497,"Tarik Cohen",3.61,0.8,-2
"10",13954,3350500,"David Montgomery",3.58875,1.6,1
"11",13954,3350508,"Ezekiel Elliott",4.16714285714286,0.7,-1
"12",13954,3350514,"David Montgomery",5.164375,1.6,1
"13",13954,3350525,"David Montgomery",3.90357142857143,1.4,1
"14",13954,3350532,"Ezekiel Elliott",5.78368421052632,1.9,0
"15",13954,3350538,"David Montgomery",7.45735294117647,3.4,5
"16",13954,3350542,"David Montgomery",5.33625,1.6,3
"17",13954,3350545,"David Montgomery",4.16571428571429,0.7,-2
"18",13954,3350558,"Ezekiel Elliott",7.28238095238095,2.1,9
"19",13954,3350560,"Ezekiel Elliott",4.754,1.5,0
"20",13954,3350562,"Ezekiel Elliott",6.01538461538462,1.3,0
"21",13954,3350576,"Tarik Cohen",6.51,2.4,3
"22",13954,3350578,"David Montgomery",4.39,1.1,0
"23",13954,3350581,"David Montgomery",3.57478260869565,2.3,2
"24",13954,3350582,"David Montgomery",3.34266666666667,1.5,-1
"25",13954,3350625,"David Montgomery",4.474,2,3
"26",13954,3350656,"Ezekiel Elliott",4.589375,1.6,-1
"27",13954,3350665,"David Montgomery",4.46529411764706,1.7,1
"28",13954,3350667,"David Montgomery",2.17678571428571,8.4,1
"29",13954,3350680,"Ezekiel Elliott",4.046,2,2
"30",13954,3350682,"Ezekiel Elliott",5.10416666666667,1.2,-1
"31",13954,3350684,"Ezekiel Elliott",3.44222222222222,0.9,0
"32",13954,3350686,"Ezekiel Elliott",4.35888888888889,0.9,1
"33",13954,3350692,"David Montgomery",5.56285714285714,1.4,-3
"34",13954,3350713,"David Montgomery",5.76071428571429,1.4,-2
"35",13954,3350718,"Ezekiel Elliott",4.56083333333333,1.2,-3
"36",13954,3350735,"David Montgomery",3.99555555555556,2.7,2
"37",13954,3350736,"David Montgomery",4.16,2,1
"38",13954,3350767,"David Montgomery",3.86545454545455,1.1,-1
"39",13954,3350768,"David Montgomery",2.4192,2.5,-2
"40",13954,3350773,"David Montgomery",4.00454545454545,1.1,0
"41",13954,3350775,"David Montgomery",3.67125,0.8,-2
"42",13954,3350777,"Tarik Cohen",3.7525,0.8,-2
"43",13955,3354531,"Devonta Freeman",4.47647058823529,1.7,0
"44",13955,3354602,"Devonta Freeman",3.30647058823529,1.7,-2
"45",13955,3354686,"Christian McCaffrey",4.00823529411765,1.7,-1
"46",13955,3354701,"Reggie Bonnafon",5.26125,1.6,3
"47",13955,3354712,"Curtis Samuel",2.933,1,-2
"48",13955,3354770,"Devonta Freeman",7.6435,4,7
"49",13955,3354785,"Devonta Freeman",5.01888888888889,0.9,9
"50",13955,3354803,"Brian Hill",5.23529411764706,1.7,3
"51",13955,3354817,"Brian Hill",5.45,1.8,3
"52",13955,3354869,"Devonta Freeman",4.478125,1.6,0
"53",13955,3354877,"Devonta Freeman",3.37933333333333,1.5,0
"54",13955,3354952,"Curtis Samuel",6.98457142857143,3.5,2
"55",13955,3354991,"Christian McCaffrey",5.672,1,8
"56",13955,3355137,"Devonta Freeman",3.0525,2.8,0
"57",13955,3355155,"Devonta Freeman",2.90777777777778,1.8,0
"58",13955,3355165,"Devonta Freeman",5.416875,1.6,1
"59",13955,3355178,"Brian Hill",6.35107142857143,2.8,0
"60",13955,3355218,"Christian McCaffrey",4.11631578947368,1.9,0
"61",13955,3355240,"Christian McCaffrey",3.26518518518519,2.7,-2
"62",13955,3355355,"Devonta Freeman",4.16294117647059,1.7,1
"63",13955,3355438,"Christian McCaffrey",7.61761904761905,2.1,-2
"64",13955,3355538,"Devonta Freeman",4.1575,0.8,-2
"65",13955,3355637,"Christian McCaffrey",6.708,3.5,7
"66",13955,3355648,"Christian McCaffrey",5.45857142857143,0.7,2
"67",13955,3355664,"Christian McCaffrey",5.63,1.7,4
"68",13955,3355936,"Curtis Samuel",6.79642857142857,2.8,9
"69",13955,3355982,"Devonta Freeman",4.37307692307692,1.3,1
"70",13955,3356032,"Devonta Freeman",5.774,0.5,-3
"71",13955,3356058,"Devonta Freeman",4.89238095238095,2.1,-4
"72",13955,3356070,"Devonta Freeman",5.5,1.2,0
"73",13955,3356112,"Christian McCaffrey",5.053,1,1
"74",13955,3356130,"Christian McCaffrey",6.510625,3.2,3
"75",13955,3356220,"D.J. Moore",6.48849056603774,5.3,-3
"76",13955,3356276,"Brian Hill",4.40692307692308,1.3,0
"77",13955,3356509,"Devonta Freeman",3.9556,2.5,3
"78",13955,3356523,"Devonta Freeman",3.41777777777778,1.8,-1
"79",13955,3356671,"Qadree Ollison",3.6275,1.2,-1
"80",13955,3356841,"Qadree Ollison",5.36,1.2,1
"81",13955,3356849,"Qadree Ollison",6.06692307692308,1.3,-2
"82",13956,3354605,"Devin Singletary",3.97416666666667,1.2,-1
