"","gameid","playid","player","avg_speed","seconds_before_contact","ybc"
"1",18564,3540868,"Myles Gaskin",5.86394736842105,3.8,8
"2",18564,3540872,"Myles Gaskin",5.699375,1.6,2
"3",18564,3540875,"Myles Gaskin",6.7421052631579,1.9,3
"4",18564,3540880,"Myles Gaskin",5.05857142857143,1.4,1
"5",18564,3540883,"Myles Gaskin",4.94636363636364,1.1,1
"6",18564,3540889,"Myles Gaskin",5.29454545454545,1.1,2
"7",18564,3540891,"Myles Gaskin",4.7175,1.2,1
"8",18564,3540894,"Myles Gaskin",5.00363636363636,1.1,0
"9",18564,3540913,"James Robinson",3.9975,2,2
"10",18564,3540937,"Myles Gaskin",4.22,1.6,-2
"11",18564,3540945,"Jakeem Grant",8.5448,5,21
"12",18564,3540953,"Jordan Howard",5.14555555555556,0.9,0
"13",18564,3540967,"James Robinson",6.73782608695652,2.3,7
"14",18564,3540975,"James Robinson",5.95307692307692,1.3,1
"15",18564,3540992,"James Robinson",7.49782608695652,2.3,0
"16",18564,3541000,"James Robinson",3.95916666666667,1.2,9
"17",18564,3541023,"Matt Breida",5.538,1,-2
"18",18564,3541032,"Matt Breida",4.76190476190476,2.1,1
"19",18564,3541048,"Myles Gaskin",3.99909090909091,1.1,0
"20",18564,3541055,"Matt Breida",4.65636363636364,1.1,2
"21",18564,3541070,"Laviska Shenault Jr.",4.04,2.6,0
"22",18564,3541074,"James Robinson",5.1475,1.2,2
"23",18564,3541079,"James Robinson",4.60461538461538,1.3,0
"24",18564,3541084,"Chris Thompson",7.15894736842105,1.9,-5
"25",18564,3541146,"James Robinson",5.30894736842105,1.9,2
"26",18564,3541157,"James Robinson",5.25,1.2,0
"27",18564,3541169,"Myles Gaskin",6.61785714285714,1.4,-2
"28",18564,3541181,"Myles Gaskin",6.45,2.6,-5
"29",18564,3541187,"Myles Gaskin",6.49111111111111,2.7,4
"30",18564,3541195,"James Robinson",4.51833333333333,1.2,0
"31",18564,3541225,"Myles Gaskin",4.428,1,0
"32",18564,3541235,"Jordan Howard",5.10545454545455,1.1,-2
"33",18564,3541240,"Jordan Howard",4.43875,0.8,-1
"34",18564,3541267,"Chris Thompson",4.93588235294118,1.7,2
"35",18564,3541292,"Matt Breida",4.21222222222222,0.9,-1
"36",18564,3541352,"James Robinson",4.667,1,0
"37",18564,3541372,"Myles Gaskin",4.19461538461538,1.3,0
"38",18564,3541376,"Myles Gaskin",4.49266666666667,1.5,1
"39",18564,3541391,"Myles Gaskin",4.64857142857143,0.7,-2
"40",18564,3541395,"Myles Gaskin",4.77818181818182,1.1,0
"41",18564,3541399,"Myles Gaskin",4.465,0.6,-2
"42",18564,3541419,"Myles Gaskin",4.95222222222222,0.9,-1
"43",18564,3541420,"Myles Gaskin",4.73583333333333,1.2,0
"44",18564,3541421,"Myles Gaskin",5.56157894736842,1.9,5
"45",18565,3552198,"David Montgomery",5.94583333333333,1.2,3
