"","gameid","playid","player","avg_speed","seconds_before_contact","ybc"
"1",18548,3528157,"Joe Mixon",5.00916666666667,1.2,0
"2",18548,3528165,"Joe Mixon",1.11,0.5,-4
"3",18548,3528167,"Joe Mixon",2.78888888888889,0.9,-3
"4",18548,3528171,"Joe Mixon",5.41307692307692,1.3,1
"5",18548,3528176,"Joe Mixon",4.37470588235294,1.7,1
"6",18548,3528187,"Nick Chubb",4.20555555555556,0.9,-2
"7",18548,3528190,"Nick Chubb",6.63785714285714,1.4,-1
"8",18548,3528192,"Nick Chubb",6.09368421052632,1.9,-3
"9",18548,3528197,"Nick Chubb",5.38454545454545,2.2,4
"10",18548,3528199,"Nick Chubb",5.42888888888889,1.8,3
"11",18548,3528206,"Joe Mixon",4.04421052631579,1.9,2
"12",18548,3528217,"Nick Chubb",3.41736842105263,1.9,1
"13",18548,3528218,"Nick Chubb",5.56515151515152,3.3,8
"14",18548,3528253,"Joe Mixon",5.470625,1.6,2
"15",18548,3528254,"Joe Mixon",5.93888888888889,2.7,2
"16",18548,3528261,"Nick Chubb",5.48133333333333,1.5,-1
"17",18548,3528267,"Nick Chubb",5.6775,2.4,2
"18",18548,3528270,"Kareem Hunt",4.785,2,5
"19",18548,3528274,"Nick Chubb",5.651875,1.6,-2
"20",18548,3528276,"Nick Chubb",2.942,3,-4
"21",18548,3528280,"Nick Chubb",4.63470588235294,1.7,0
"22",18548,3528328,"Nick Chubb",5.06458333333333,2.4,2
"23",18548,3528333,"Nick Chubb",4.9625,1.2,1
"24",18548,3528337,"Nick Chubb",4.96923076923077,1.3,-1
"25",18548,3528343,"Nick Chubb",6.9975,2.4,7
"26",18548,3528345,"Nick Chubb",3.48818181818182,1.1,0
"27",18548,3528347,"Nick Chubb",2.34714285714286,1.4,-1
"28",18548,3528350,"Nick Chubb",4.94066666666667,1.5,0
"29",18548,3528355,"Joe Mixon",4.825,1.2,0
"30",18548,3528356,"Joe Mixon",3.95642857142857,1.4,1
"31",18548,3528358,"Joe Mixon",3.5275,1.6,0
