"","gameid","playid","player","avg_speed","seconds_before_contact","ybc"
"1",18709,3758347,"Ezekiel Elliott",5.4975,0.8,0
"2",18709,3758348,"Ezekiel Elliott",4.50962962962963,2.7,5
"3",18709,3758353,"Ezekiel Elliott",4.96454545454545,1.1,1
"4",18709,3758360,"Ezekiel Elliott",5.5712,2.5,3
"5",18709,3758363,"Mark Ingram II",5.09538461538462,1.3,0
"6",18709,3758371,"Ezekiel Elliott",4.23384615384615,1.3,0
"7",18709,3758373,"Ezekiel Elliott",5.76666666666667,1.5,2
"8",18709,3758376,"Ezekiel Elliott",4.3525,1.2,3
"9",18709,3758384,"Gus Edwards",6.40230769230769,1.3,4
"10",18709,3758388,"J.K. Dobbins",5.94904761904762,2.1,15
"11",18709,3758403,"Tony Pollard",3.87,1.1,-2
"12",18709,3758421,"Gus Edwards",7.2325,6,30
"13",18709,3758423,"J.K. Dobbins",5.29842105263158,1.9,3
"14",18709,3758425,"Mark Ingram II",5.68294117647059,1.7,4
"15",18709,3758427,"Gus Edwards",5.06285714285714,1.4,1
"16",18709,3758429,"J.K. Dobbins",7.61857142857143,1.4,-3
"17",18709,3758450,"Ezekiel Elliott",5.75285714285714,1.4,1
"18",18709,3758454,"Amari Cooper",8.79888888888889,3.6,10
"19",18709,3758455,"Ezekiel Elliott",4.314375,1.6,2
"20",18709,3758460,"Tony Pollard",3.44111111111111,0.9,-3
"21",18709,3758464,"Tony Pollard",3.44933333333333,1.5,-2
"22",18709,3758477,"J.K. Dobbins",8.80411764705882,5.1,24
"23",18709,3758479,"J.K. Dobbins",5.16666666666667,1.8,-2
"24",18709,3758489,"Ezekiel Elliott",6.333125,1.6,1
"25",18709,3758510,"Gus Edwards",5.769,1,2
"26",18709,3758516,"Ezekiel Elliott",6.62851063829787,4.7,10
"27",18709,3758522,"Ezekiel Elliott",6.1,1.2,1
"28",18709,3758526,"Tony Pollard",4.1355,2,1
"29",18709,3758530,"Tony Pollard",5.92071428571429,1.4,-3
"30",18709,3758537,"Mark Ingram II",4.279375,1.6,1
"31",18709,3758542,"J.K. Dobbins",5.88066666666667,1.5,4
"32",18709,3758544,"J.K. Dobbins",5.075,2,3
"33",18709,3758546,"J.K. Dobbins",5.17142857142857,1.4,0
"34",18709,3758559,"Ezekiel Elliott",4.31952380952381,2.1,1
"35",18709,3758562,"Ezekiel Elliott",4.113,1,1
"36",18709,3758573,"Ezekiel Elliott",4.798125,1.6,1
"37",18709,3758578,"Tony Pollard",5.84066666666667,1.5,1
"38",18709,3758587,"Gus Edwards",6.43538461538462,3.9,13
"39",18709,3758590,"J.K. Dobbins",6.15208333333333,2.4,-3
"40",18709,3758594,"Mark Ingram II",6.5552,2.5,3
"41",18709,3758596,"Mark Ingram II",5.48470588235294,1.7,1
"42",18709,3758600,"J.K. Dobbins",4.63076923076923,1.3,-1
"43",18709,3758626,"Ezekiel Elliott",4.5675,0.8,0
"44",18709,3758627,"Ezekiel Elliott",3.83833333333333,0.6,-1
"45",18709,3758630,"Ezekiel Elliott",3.81916666666667,1.2,-1
"46",18709,3758638,"Gus Edwards",6.319375,1.6,3
"47",18709,3758641,"Mark Ingram II",5.60444444444444,1.8,1
"48",18709,3758643,"Gus Edwards",6.60521739130435,2.3,4
"49",18709,3758647,"J.K. Dobbins",4.57894736842105,1.9,3
"50",18709,3758652,"Tony Pollard",5.01928571428571,1.4,1
"51",18710,3752550,"Brian Hill",4.22533333333333,1.5,0
"52",18710,3752581,"Alvin Kamara",7.3445,2,-1
"53",18710,3752630,"Brian Hill",5,1.4,0
"54",18710,3752699,"Alvin Kamara",4.12,2,1
"55",18710,3752865,"Ito Smith",6.46764705882353,1.7,4
"56",18710,3752897,"Ito Smith",4.82333333333333,1.5,0
"57",18710,3752960,"Latavius Murray",4.87416666666667,1.2,2
"58",18710,3752973,"Alvin Kamara",5.45615384615385,1.3,3
"59",18710,3753029,"Taysom Hill",3.29235294117647,3.4,0
"60",18710,3753104,"Alvin Kamara",4.677,2,4
"61",18710,3753113,"Alvin Kamara",4.66137931034483,2.9,0
"62",18710,3753195,"Ito Smith",4.04428571428571,1.4,0
"63",18710,3753240,"Tommylee Lewis",7.98888888888889,0.9,-5
"64",18710,3753300,"Latavius Murray",6.03142857142857,1.4,1
"65",18710,3753333,"Alvin Kamara",4.55,0.6,-1
"66",18710,3753475,"Ito Smith",7.0725,3.6,13
"67",18710,3753485,"Todd Gurley II",3.78307692307692,1.3,-2
"68",18710,3753619,"Alvin Kamara",7.56614285714286,7,-2
"69",18710,3753626,"Latavius Murray",5.0825,1.6,3
"70",18710,3754140,"Alvin Kamara",4.03619047619048,2.1,2
"71",18710,3754175,"Alvin Kamara",8.49512820512821,3.9,-1
"72",18710,3754211,"Tre'Quan Smith",8.41884615384615,2.6,-1
"73",18710,3754249,"Alvin Kamara",5.07375,2.4,7
"74",18710,3754265,"Alvin Kamara",6.4947619047619,2.1,9
"75",18710,3754291,"Brian Hill",6.46785714285714,1.4,3
"76",18710,3754300,"Brian Hill",5.5435,2,3
"77",18710,3754324,"Ito Smith",3.78769230769231,1.3,0
"78",18710,3754383,"Alvin Kamara",4.58333333333333,1.2,1
"79",18710,3754405,"Alvin Kamara",5.02777777777778,1.8,4
"80",18710,3754435,"Alvin Kamara",5.76,1.3,-1
"81",18710,3754476,"Brian Hill",4.63263157894737,1.9,2
"82",18710,3754578,"Alvin Kamara",4.19,0.5,-3
"83",18710,3754807,"Ito Smith",3.43823529411765,1.7,1
"84",18710,3754861,"Ito Smith",4.8275,1.6,0
"85",18710,3754870,"Todd Gurley II",4.455,1.2,1
"86",18710,3754893,"Todd Gurley II",4.19363636363636,1.1,-1
"87",18710,3754990,"Alvin Kamara",5.11,1.8,2
"88",18710,3755016,"Ito Smith",5.46190476190476,2.1,7
"89",18710,3755050,"Todd Gurley II",5.30344827586207,2.9,11
"90",18710,3755055,"Todd Gurley II",3.06111111111111,1.8,0
"91",18710,3755093,"Todd Gurley II",4.89166666666667,1.8,5
"92",18710,3755102,"Todd Gurley II",3.305,1.8,-3
"93",18710,3755114,"Todd Gurley II",3.29307692307692,1.3,-3
"94",18710,3755142,"Latavius Murray",4.70230769230769,1.3,1
"95",18711,3752534,"David Montgomery",4.329375,1.6,0
"96",18711,3752589,"David Montgomery",4.38333333333333,2.4,0
"97",18711,3752597,"David Montgomery",2.535,1.4,-2
"98",18711,3752667,"Adrian Peterson",4.55125,1.6,1
"99",18711,3752705,"Kerryon Johnson",4.30785714285714,1.4,0
"100",18711,3752726,"Jamal Agnew",6.64217391304348,2.3,0
"101",18711,3752789,"Cordarrelle Patterson",5.7121875,3.2,9
"102",18711,3752827,"David Montgomery",6.18125,4,3
"103",18711,3753003,"Adrian Peterson",5.03642857142857,1.4,2
"104",18711,3753021,"Adrian Peterson",5.91083333333333,2.4,2
"105",18711,3753031,"Adrian Peterson",4.57545454545455,2.2,3
"106",18711,3753039,"Adrian Peterson",4.0225,2,-1
"107",18711,3753070,"Adrian Peterson",5.026,1.5,0
"108",18711,3753085,"Adrian Peterson",4.86642857142857,1.4,2
"109",18711,3753132,"David Montgomery",5.678125,1.6,2
"110",18711,3753152,"Cordarrelle Patterson",6.74913043478261,2.3,-1
"111",18711,3753178,"David Montgomery",4.37684210526316,1.9,0
"112",18711,3753197,"David Montgomery",6.089,2,1
"113",18711,3753212,"David Montgomery",5.27032258064516,3.1,7
"114",18711,3753219,"Cordarrelle Patterson",6.94764705882353,1.7,-2
"115",18711,3753260,"Adrian Peterson",3.7804347826087,2.3,1
"116",18711,3753282,"Kerryon Johnson",5.19090909090909,2.2,1
"117",18711,3753361,"Cordarrelle Patterson",4.174375,3.2,0
"118",18711,3753401,"Cordarrelle Patterson",6.86612903225806,3.1,1
"119",18711,3753411,"Cordarrelle Patterson",5.352,1.5,-1
"120",18711,3753504,"Adrian Peterson",4.97777777777778,1.8,2
"121",18711,3753834,"David Montgomery",4.75809523809524,2.1,4
"122",18711,3753886,"David Montgomery",4.08555555555556,0.9,-2
"123",18711,3754056,"Adrian Peterson",4.838125,1.6,2
"124",18711,3754067,"Adrian Peterson",5.44461538461538,1.3,1
"125",18711,3754076,"Adrian Peterson",4.855,1.2,0
"126",18711,3754247,"Adrian Peterson",4.53411764705882,1.7,1
"127",18711,3754274,"Adrian Peterson",4.87076923076923,1.3,0
"128",18711,3754387,"Cordarrelle Patterson",5.21378378378378,3.7,13
"129",18711,3754402,"Cordarrelle Patterson",5.04846153846154,1.3,0
"130",18711,3754413,"David Montgomery",3.15521739130435,2.3,1
"131",18711,3754462,"David Montgomery",5.44090909090909,1.1,-3
"132",18711,3754566,"Cordarrelle Patterson",6.75333333333333,1.5,2
"133",18711,3754639,"Adrian Peterson",5.30785714285714,1.4,1
"134",18711,3754677,"David Montgomery",4.85111111111111,2.7,6
"135",18711,3754685,"David Montgomery",5.66190476190476,2.1,2
"136",18711,3754805,"David Montgomery",5.086,1,-3
"137",18711,3755027,"David Montgomery",3.5047619047619,2.1,1
"138",18711,3755058,"Adrian Peterson",4.84571428571429,1.4,1
"139",18711,3755066,"Adrian Peterson",5.98714285714286,1.4,3
"140",18712,3752568,"David Johnson",5.785,1.2,-3
"141",18712,3752635,"Jonathan Taylor",4.93,1.6,4
"142",18712,3752659,"Jonathan Taylor",3.793,1,-3
"143",18712,3752961,"David Johnson",5.7,1.8,2
"144",18712,3752970,"David Johnson",5.8125,1.6,0
"145",18712,3753221,"Nyheim Hines",2.9585,2,1
"146",18712,3753451,"Jordan Wilkins",5.25,1.1,0
"147",18712,3753480,"De'Michael Harris",7.56222222222222,0.9,-5
"148",18712,3753640,"David Johnson",2.89571428571429,0.7,1
"149",18712,3753710,"David Johnson",6.95975609756098,4.1,14
"150",18712,3753763,"David Johnson",4.365,2.2,4
"151",18712,3753807,"Jonathan Taylor",4.9328,2.5,6
"152",18712,3753833,"Nyheim Hines",5.53666666666667,1.5,0
"153",18712,3754193,"Nyheim Hines",4.64769230769231,1.3,2
"154",18712,3754229,"Nyheim Hines",4.575,0.8,-1
"155",18712,3754310,"David Johnson",6.07230769230769,1.3,-2
"156",18712,3754504,"David Johnson",4.64466666666667,1.5,1
"157",18712,3754597,"David Johnson",4.25235294117647,1.7,1
"158",18712,3754625,"Jordan Wilkins",7.04785714285714,2.8,3
"159",18712,3754635,"Jordan Wilkins",4.99,1.3,1
"160",18712,3754843,"Jonathan Taylor",3.95294117647059,1.7,1
"161",18712,3754853,"Jonathan Taylor",5.713,1,0
"162",18712,3754876,"Jonathan Taylor",6.83342105263158,3.8,13
"163",18712,3754925,"Nyheim Hines",3.98777777777778,0.9,0
"164",18712,3755126,"Jonathan Taylor",5.43117647058824,1.7,4
"165",18712,3755136,"Jonathan Taylor",4.47894736842105,1.9,0
"166",18712,3755149,"Jonathan Taylor",6.89666666666667,3.3,3
"167",18712,3755158,"Jonathan Taylor",4.246,2,4
"168",18712,3755170,"Jonathan Taylor",4.726,1,-1
"169",18712,3755183,"Jordan Wilkins",6.45428571428571,1.4,-4
"170",18712,3755341,"Duke Johnson Jr.",4.11533333333333,1.5,2
"171",18713,3752595,"Giovani Bernard",6.50964285714286,2.8,6
"172",18713,3752604,"Giovani Bernard",4.74538461538462,1.3,0
