"","gameid","playid","player","avg_speed","seconds_before_contact","ybc"
"1",18630,3692384,"Kalen Ballage",3.58125,1.6,0
"2",18630,3692512,"Kalen Ballage",5.30571428571429,1.4,1
"3",18630,3692525,"Kalen Ballage",5.293,1,1
"4",18630,3692547,"Joshua Kelley",4.76272727272727,1.1,1
"5",18630,3692560,"Kalen Ballage",5.76916666666667,1.2,-1
"6",18630,3692593,"Salvon Ahmed",4.59642857142857,1.4,2
"7",18630,3692712,"Salvon Ahmed",5.94555555555556,1.8,0
"8",18630,3692725,"Salvon Ahmed",6.53379310344828,2.9,13
"9",18630,3692783,"Salvon Ahmed",4.89384615384615,1.3,0
"10",18630,3692885,"Kalen Ballage",3.01875,0.8,-3
"11",18630,3692956,"Salvon Ahmed",4.71909090909091,1.1,-1
"12",18630,3693051,"Salvon Ahmed",4.975,1.4,1
"13",18630,3693093,"Joshua Kelley",4.47388888888889,1.8,2
"14",18630,3693106,"Joshua Kelley",4.15076923076923,1.3,1
"15",18630,3693119,"Kalen Ballage",4.95928571428571,2.8,7
"16",18630,3693125,"Kalen Ballage",4.34846153846154,1.3,0
"17",18630,3693155,"Kalen Ballage",3.29142857142857,1.4,0
"18",18630,3693161,"Kalen Ballage",4.97777777777778,0.9,0
"19",18630,3693183,"Joshua Kelley",4.95375,1.6,1
"20",18630,3693193,"Kalen Ballage",4.386,1,0
"21",18630,3693240,"Salvon Ahmed",5.3,1.2,1
"22",18630,3693252,"Salvon Ahmed",5.114,1,0
"23",18630,3693258,"Salvon Ahmed",4.7925,0.8,0
"24",18630,3693393,"Patrick Laird",4.02,1.8,0
"25",18630,3693632,"Salvon Ahmed",6.32619047619048,2.1,3
"26",18630,3693682,"Kalen Ballage",4.61916666666667,1.2,0
"27",18630,3693690,"Joshua Kelley",4.95538461538462,1.3,-4
"28",18630,3693697,"Joshua Kelley",3.86285714285714,1.4,-1
"29",18630,3693713,"Kalen Ballage",4.5025,1.6,2
"30",18630,3693721,"Kalen Ballage",4.219,2,3
"31",18630,3693733,"Kalen Ballage",4.32391304347826,2.3,2
"32",18630,3693743,"Kalen Ballage",4.60055555555556,1.8,1
"33",18630,3693812,"Salvon Ahmed",7.00315789473684,3.8,15
"34",18630,3693838,"Salvon Ahmed",4.669,1,0
"35",18630,3693849,"Salvon Ahmed",4.515,1.2,0
"36",18630,3693908,"Kalen Ballage",4.85352941176471,1.7,2
"37",18630,3693925,"Joshua Kelley",2.88,0.7,-2
"38",18630,3693976,"Salvon Ahmed",5.04230769230769,1.3,1
"39",18630,3694027,"Kalen Ballage",5.27684210526316,1.9,0
"40",18630,3694088,"Salvon Ahmed",7.74619047619048,2.1,0
"41",18630,3694098,"Salvon Ahmed",4.32363636363636,1.1,0
"42",18630,3694164,"DeAndre Washington",5.66625,1.6,-2
"43",18630,3694174,"DeAndre Washington",4.70461538461538,1.3,1
"44",18630,3694184,"Patrick Laird",6.052,3.5,2
"45",18630,3694195,"Salvon Ahmed",3.41777777777778,0.9,-2
"46",18630,3694256,"Salvon Ahmed",7.4872,2.5,-3
"47",18630,3694269,"Salvon Ahmed",3.805,0.6,-2
"48",18630,3694299,"Kalen Ballage",4.890625,1.6,3
"49",18666,3676637,"Derrick Henry",5.25714285714286,1.4,1
"50",18666,3676678,"Jonathan Taylor",3.30125,0.8,1
"51",18666,3676679,"Jonathan Taylor",3.62714285714286,0.7,-1
"52",18666,3676683,"Jonathan Taylor",4.11714285714286,0.7,0
"53",18666,3676691,"Jordan Wilkins",4.402,1,0
"54",18666,3676703,"Jordan Wilkins",5.38772727272727,2.2,1
"55",18666,3676712,"Jordan Wilkins",3.2025,0.4,-3
"56",18666,3676714,"Derrick Henry",6.32125,0.8,-5
"57",18666,3676735,"Nyheim Hines",5.26176470588235,3.4,6
"58",18666,3676758,"Nyheim Hines",6.41388888888889,1.8,4
"59",18666,3676763,"Nyheim Hines",4.510625,1.6,2
"60",18666,3676770,"Nyheim Hines",3.72066666666667,1.5,1
"61",18666,3676791,"Derrick Henry",6.13444444444445,0.9,1
"62",18666,3676795,"Derrick Henry",6.48529411764706,1.7,-1
"63",18666,3676820,"Derrick Henry",7.62878048780488,4.1,13
"64",18666,3676826,"Derrick Henry",6.01090909090909,1.1,1
"65",18666,3676857,"Nyheim Hines",5.84833333333333,1.8,4
"66",18666,3676871,"Jonathan Taylor",5.7546875,3.2,1
"67",18666,3676893,"Derrick Henry",7.06571428571429,1.4,0
"68",18666,3676897,"Derrick Henry",4.89166666666667,3,0
"69",18666,3676898,"Derrick Henry",5.12076923076923,1.3,1
"70",18666,3676908,"Derrick Henry",8.32576923076923,2.6,10
