"","gameid","playid","player","avg_speed","seconds_before_contact","ybc"
"1",18756,3792214,"Alvin Kamara",6.27380952380952,2.1,7
"2",18756,3792219,"Latavius Murray",5.52666666666667,0.9,1
"3",18756,3792224,"Emmanuel Sanders",7.80333333333333,2.7,8
"4",18756,3792227,"Alvin Kamara",7.72121212121212,3.3,19
"5",18756,3792242,"Dalvin Cook",7.23448275862069,2.9,7
"6",18756,3792244,"Dalvin Cook",5.18818181818182,1.1,0
"7",18756,3792250,"Dalvin Cook",7.96766666666667,3,10
"8",18756,3792257,"Alvin Kamara",6.79555555555556,1.8,2
"9",18756,3792263,"Michael Burton",4.38052631578947,1.9,4
"10",18756,3792268,"Alvin Kamara",4.62434782608696,2.3,2
"11",18756,3792288,"Ameer Abdullah",8.63714285714286,2.8,7
"12",18756,3792293,"Dalvin Cook",8.30266666666667,3,5
"13",18756,3792306,"Alvin Kamara",6.362,1,-1
"14",18756,3792308,"Latavius Murray",6.3953125,3.2,8
"15",18756,3792314,"Alvin Kamara",4.416,2,4
"16",18756,3792319,"Latavius Murray",5.64521739130435,2.3,2
"17",18756,3792325,"Alvin Kamara",7.2751724137931,2.9,3
"18",18756,3792338,"Dalvin Cook",5.957,1,0
"19",18756,3792349,"Dalvin Cook",7.6352,2.5,6
"20",18756,3792351,"Dalvin Cook",5.65727272727273,1.1,-1
"21",18756,3792354,"Dalvin Cook",5.77266666666667,1.5,-3
"22",18756,3792366,"Mike Boone",8.5725,2.8,2
"23",18756,3792374,"Latavius Murray",6.25866666666667,1.5,2
"24",18756,3792377,"Latavius Murray",6.28083333333333,1.2,3
"25",18756,3792379,"Alvin Kamara",5.68533333333333,1.5,4
"26",18756,3792383,"Alvin Kamara",6.443125,1.6,5
"27",18756,3792387,"Alvin Kamara",4.90625,0.8,-1
"28",18756,3792389,"Alvin Kamara",4.910625,1.6,1
"29",18756,3792399,"Dalvin Cook",3.70555555555556,0.9,-3
"30",18756,3792406,"Michael Burton",3.33333333333333,0.9,0
"31",18756,3792416,"Alvin Kamara",5.72,1.2,2
"32",18756,3792448,"Dalvin Cook",5.03,0.9,0
"33",18756,3792458,"Alvin Kamara",5.69416666666667,1.2,2
"34",18756,3792460,"Latavius Murray",5.4475,1.2,1
"35",18756,3792463,"Dalvin Cook",4.293,1,-1
"36",18756,3792464,"Dalvin Cook",8.18725,4,11
"37",18756,3792471,"Alvin Kamara",5.23846153846154,1.3,1
"38",18756,3792472,"Latavius Murray",6.83052631578947,1.9,1
"39",18756,3792485,"Alvin Kamara",6.01384615384615,1.3,3
"40",18756,3792496,"Dalvin Cook",6.19083333333333,1.2,2
"41",18756,3792501,"Dalvin Cook",6.86272727272727,1.1,0
"42",18756,3792510,"Dalvin Cook",2.115,1.2,-3
"43",18756,3792517,"Latavius Murray",5.88,1.3,2
"44",18756,3792526,"Alvin Kamara",5.948,1.5,4
"45",18756,3792527,"Alvin Kamara",5.33909090909091,1.1,0
"46",18756,3792529,"Latavius Murray",4.371,1,0
"47",18756,3792530,"Alvin Kamara",5.06363636363636,1.1,2
"48",18756,3792546,"Latavius Murray",4.75181818181818,1.1,0
"49",18756,3792551,"Latavius Murray",5.53214285714286,1.4,1
"50",18756,3792555,"Alvin Kamara",4.87769230769231,1.3,2
"51",18756,3792558,"Alvin Kamara",7.76777777777778,1.8,-2
"52",18756,3792587,"Latavius Murray",5.27333333333333,1.2,2
"53",18756,3792591,"Alvin Kamara",6.125,1.2,1
"54",18757,3793375,"Kenyan Drake",4.38352941176471,1.7,1
"55",18757,3793380,"Kenyan Drake",5.37607142857143,2.8,8
"56",18757,3793418,"Jeff Wilson Jr.",5.57625,1.6,4
"57",18757,3793423,"Jeff Wilson Jr.",5.16941176470588,1.7,4
"58",18757,3793429,"Jeff Wilson Jr.",4.7225,1.2,2
"59",18757,3793487,"Jeff Wilson Jr.",6.25722222222222,1.8,0
"60",18757,3793491,"Jeff Wilson Jr.",6.42521739130435,2.3,3
"61",18757,3793503,"Jeff Wilson Jr.",5.92357142857143,1.4,3
"62",18757,3793521,"Kenyan Drake",5.23142857142857,1.4,1
"63",18757,3793526,"Kenyan Drake",3.2052380952381,2.1,0
"64",18757,3793563,"Kenyan Drake",4.77066666666667,1.5,1
"65",18757,3793566,"Kenyan Drake",5.098,1,0
"66",18757,3793596,"Jeff Wilson Jr.",7.87342105263158,3.8,12
"67",18757,3793612,"Jeff Wilson Jr.",5.70083333333333,1.2,2
"68",18757,3793619,"Tevin Coleman",6.43384615384615,1.3,1
"69",18757,3793657,"Kenyan Drake",4.81875,0.8,1
"70",18757,3793660,"Kenyan Drake",5.76235294117647,1.7,1
"71",18757,3793673,"Jeff Wilson Jr.",5.07444444444444,0.9,-1
"72",18757,3793679,"Jerick McKinnon",5.54227272727273,2.2,3
"73",18757,3793690,"Kenyan Drake",4.77642857142857,1.4,1
"74",18757,3793820,"Jeff Wilson Jr.",5.29947368421053,1.9,2
"75",18757,3793825,"Jeff Wilson Jr.",4.90285714285714,1.4,0
"76",18757,3793827,"Brandon Aiyuk",8.24372881355932,5.9,16
"77",18757,3793845,"Jeff Wilson Jr.",5.11214285714286,1.4,2
"78",18757,3793849,"Jeff Wilson Jr.",5.41636363636364,1.1,-1
"79",18757,3793861,"Kenyan Drake",4.68153846153846,1.3,-1
"80",18757,3793898,"Jeff Wilson Jr.",7.48833333333333,2.4,5
"81",18757,3793902,"Jeff Wilson Jr.",4.64846153846154,1.3,0
"82",18757,3793909,"Tevin Coleman",6.61666666666667,1.8,-2
"83",18757,3793953,"Jeff Wilson Jr.",4.43090909090909,1.1,-3
"84",18757,3793967,"Kenyan Drake",4.77739130434783,2.3,5
"85",18757,3793970,"Kenyan Drake",5.101,1,-3
"86",18757,3794017,"Kenyan Drake",4.41181818181818,1.1,0
"87",18757,3794026,"Kenyan Drake",4.84857142857143,1.4,0
"88",18757,3794032,"Kenyan Drake",3.83375,0.8,0
"89",18757,3794101,"Jeff Wilson Jr.",6.30736842105263,1.9,4
"90",18757,3794129,"Kenyan Drake",6.61052631578947,1.9,3
"91",18757,3794142,"D.J. Foster",4.39111111111111,0.9,-1
"92",18757,3794146,"Kenyan Drake",4.92583333333333,1.2,-2
"93",18757,3794151,"Jeff Wilson Jr.",7.2896,5,21
"94",18757,3794153,"Jeff Wilson Jr.",3.54916666666667,1.2,-2
"95",18757,3794160,"Jeff Wilson Jr.",7.38432432432432,3.7,7
"96",18757,3794163,"Jeff Wilson Jr.",4.17285714285714,0.7,-2
"97",18757,3794167,"Jeff Wilson Jr.",5.09785714285714,1.4,2
"98",18758,3792807,"Leonard Fournette",5.240625,1.6,0
"99",18758,3792813,"Leonard Fournette",4.07888888888889,1.8,1
"100",18758,3792823,"D'Andre Swift",4.68111111111111,0.9,-1
"101",18758,3792834,"Leonard Fournette",6.00916666666667,1.2,2
"102",18758,3792851,"D'Andre Swift",5.1864,2.5,2
"103",18758,3792852,"D'Andre Swift",6.43838709677419,3.1,3
"104",18758,3792868,"Leonard Fournette",3.96346153846154,2.6,3
"105",18758,3792871,"Leonard Fournette",6.091,2,1
"106",18758,3792877,"Leonard Fournette",4.14916666666667,1.2,1
"107",18758,3792893,"Leonard Fournette",5.52916666666667,2.4,4
"108",18758,3792903,"Leonard Fournette",5.40791666666667,2.4,5
"109",18758,3792908,"Leonard Fournette",4.952,1.5,4
"110",18758,3792912,"Adrian Peterson",5.25739130434783,2.3,6
"111",18758,3792914,"Adrian Peterson",4.41294117647059,1.7,2
"112",18758,3792918,"D'Andre Swift",3.583125,1.6,1
"113",18758,3792930,"Ke'Shawn Vaughn",6.45826086956522,2.3,10
"114",18758,3792931,"Ke'Shawn Vaughn",5.245,2.4,7
"115",18758,3792933,"Ke'Shawn Vaughn",6.14107142857143,2.8,9
"116",18758,3792940,"D'Andre Swift",6.44695652173913,2.3,2
