"","gameid","playid","player","avg_speed","seconds_before_contact","ybc"
"1",18596,3576354,"Ronald Jones",7.07866666666667,1.5,0
"2",18596,3576362,"Ronald Jones",6.02571428571429,1.4,1
"3",18596,3576372,"Ronald Jones",2.21166666666667,0.6,-4
"4",18596,3576384,"Ronald Jones",5.08941176470588,1.7,3
"5",18596,3576399,"Cordarrelle Patterson",8.88961538461538,2.6,-4
"6",18596,3576407,"David Montgomery",4.96090909090909,1.1,1
"7",18596,3576422,"Ronald Jones",2.85318181818182,2.2,1
"8",18596,3576439,"David Montgomery",4.3575,0.8,0
"9",18596,3576451,"Ronald Jones",5.60636363636364,1.1,2
"10",18596,3576486,"Cordarrelle Patterson",4.97333333333333,0.9,-1
"11",18596,3576491,"David Montgomery",3.77285714285714,2.1,2
"12",18596,3576504,"Ronald Jones",6.06545454545455,1.1,2
"13",18596,3576541,"Ronald Jones",4.50818181818182,1.1,0
"14",18596,3576558,"Ronald Jones",4.37272727272727,1.1,-1
"15",18596,3576567,"Ronald Jones",5.980625,1.6,3
"16",18596,3576597,"Cordarrelle Patterson",5.126875,1.6,1
"17",18596,3576638,"Ronald Jones",4.7695,2,3
"18",18596,3576689,"Ronald Jones",6.32583333333333,1.2,1
"19",18596,3576713,"David Montgomery",6.372,1.5,0
"20",18596,3576747,"Ronald Jones",6.16391304347826,2.3,1
"21",18596,3576789,"David Montgomery",5.39833333333333,2.4,0
"22",18596,3576804,"David Montgomery",4.64767441860465,4.3,4
"23",18596,3576817,"David Montgomery",3.72615384615385,2.6,0
"24",18596,3576848,"Ronald Jones",6.65866666666667,1.5,5
"25",18596,3576851,"Ronald Jones",4.711875,1.6,3
"26",18596,3576856,"Ronald Jones",4.68954545454545,2.2,-1
"27",18596,3576862,"Ronald Jones",5.00076923076923,1.3,1
"28",18596,3576914,"Ronald Jones",4.18,0.6,-3
"29",18596,3576932,"David Montgomery",3.20888888888889,0.9,-1
"30",18596,3576956,"David Montgomery",4.58111111111111,0.9,-1
"31",18597,3587846,"Mike Davis",5.41666666666667,1.5,2
"32",18597,3587930,"Todd Gurley II",5.42952380952381,2.1,3
"33",18597,3587940,"Todd Gurley II",6.1765,2,0
"34",18597,3587957,"Brian Hill",6.1772,2.5,4
