"","gameid","playid","player","avg_speed","seconds_before_contact","ybc"
"1",8000,2158339,"LeGarrette Blount",1.89083333333333,1.2,-1
"2",8000,2158353,"LeGarrette Blount",5.05206896551724,2.9,2
"3",8000,2158360,"Jonathan Stewart",3.69,1.3,1
"4",8000,2158396,"LeGarrette Blount",5.81843137254902,5.1,-3
"5",8000,2158399,"LeGarrette Blount",2.06538461538462,2.6,-4
"6",8000,2158416,"Kenjon Barner",4.38809523809524,2.1,-2
"7",8000,2158442,"Curtis Samuel",7.40821428571429,2.8,7
"8",8000,2158447,"Fozzy Whittaker",6.85388888888889,1.8,-6
"9",8000,2158453,"Jonathan Stewart",2.33230769230769,1.3,-1
"10",8000,2158471,"LeGarrette Blount",3.94133333333333,1.5,2
"11",8000,2158485,"Jonathan Stewart",4.10393939393939,3.3,-7
"12",8000,2158499,"Corey Clement",3.73117647058824,1.7,1
"13",8000,2158516,"Jonathan Stewart",3.00363636363636,1.1,-1
"14",8000,2158531,"Kenjon Barner",2.935,3.2,0
"15",8000,2158533,"Corey Clement",4.94,1.6,-2
"16",8000,2158539,"Kenjon Barner",4.45571428571429,2.1,-2
"17",8000,2158550,"Christian McCaffrey",2.508,1,-3
"18",8000,2158564,"LeGarrette Blount",4.14866666666667,1.5,0
"19",8000,2158568,"LeGarrette Blount",3.64888888888889,1.8,1
"20",8000,2158571,"LeGarrette Blount",3.15266666666667,1.5,1
"21",8000,2158576,"LeGarrette Blount",3.38608695652174,2.3,-2
"22",8000,2158665,"Jonathan Stewart",2.25857142857143,0.7,-3
"23",8000,2158728,"LeGarrette Blount",5.22512195121951,4.1,1
"24",8000,2158737,"Kenjon Barner",7.64030303030303,3.3,5
"25",8000,2158739,"LeGarrette Blount",2.784,1.5,0
"26",8000,2158751,"Jonathan Stewart",3.43833333333333,1.2,-2
"27",8000,2158756,"Jonathan Stewart",3.98,1.5,1
"28",8000,2158808,"Kenjon Barner",3.75309523809524,4.2,-3
"29",8000,2158844,"Christian McCaffrey",4.164375,1.6,2
"30",8000,2158861,"Jonathan Stewart",3.64,4.8,-1
"31",8000,2158875,"Christian McCaffrey",4.37777777777778,1.8,1
"32",8000,2158891,"LeGarrette Blount",3.89435897435897,3.9,1
"33",8000,2158910,"Christian McCaffrey",3.93071428571429,1.4,1
"34",8000,2158930,"LeGarrette Blount",4.97454545454545,2.2,4
"35",8000,2158933,"LeGarrette Blount",1.79,0.3,-5
"36",8001,2176543,"Alex Collins",4.75866666666667,1.5,4
"37",8001,2176550,"Alex Collins",4.73,0.9,1
"38",8001,2176580,"Jordan Howard",4.73285714285714,1.4,0
"39",8001,2176588,"Jordan Howard",2.69222222222222,0.9,-3
"40",8001,2176618,"Jordan Howard",3.355,0.4,-5
"41",8001,2176656,"Tarik Cohen",5.82785714285714,2.8,3
"42",8001,2176669,"Tarik Cohen",7.4648,2.5,-3
"43",8001,2176729,"Alex Collins",7.11666666666667,2.1,5
"44",8001,2176762,"Alex Collins",1.58230769230769,1.3,-2
"45",8001,2176811,"Jordan Howard",3.967,2,5
"46",8001,2176847,"Jordan Howard",3.81611111111111,1.8,2
"47",8001,2176872,"Tarik Cohen",2.57666666666667,0.6,-6
"48",8001,2176954,"Javorius Allen",4.88944444444444,1.8,4
"49",8001,2177027,"Jordan Howard",4.20692307692308,1.3,2
"50",8001,2177041,"Jordan Howard",5.15705882352941,1.7,5
"51",8001,2177069,"Jordan Howard",4.48166666666667,1.2,2
"52",8001,2177086,"Tarik Cohen",4.47125,1.6,3
"53",8001,2177092,"Tarik Cohen",4.42636363636364,2.2,0
"54",8001,2177104,"Jordan Howard",3.72142857142857,1.4,2
"55",8001,2177116,"Jordan Howard",5.20928571428571,1.4,1
"56",8001,2177188,"Alex Collins",6.54492753623188,6.9,27
"57",8001,2177204,"Javorius Allen",3.84642857142857,1.4,3
"58",8001,2177218,"Alex Collins",4.43142857142857,1.4,0
"59",8001,2177240,"Alex Collins",4.95705882352941,1.7,0
"60",8001,2177272,"Jordan Howard",6.43875,2.4,4
"61",8001,2177300,"Jordan Howard",4.77333333333333,0.9,-2
