"","gameid","playid","player","avg_speed","seconds_before_contact","ybc"
"1",13970,3360086,"Le'Veon Bell",3.35142857142857,1.4,-1
"2",13970,3360102,"Mark Ingram II",4.76333333333333,1.8,3
"3",13970,3360113,"Mark Ingram II",4.08111111111111,0.9,-1
"4",13970,3360131,"Le'Veon Bell",6.01916666666667,2.4,8
"5",13970,3360139,"Ty Montgomery",4.50357142857143,1.4,1
"6",13970,3360160,"Mark Ingram II",7.72615384615385,5.2,27
"7",13970,3360163,"Gus Edwards",5.09666666666667,0.9,-1
"8",13970,3360175,"Le'Veon Bell",3.9847619047619,2.1,2
"9",13970,3360176,"Le'Veon Bell",5.158,1.5,3
"10",13970,3360181,"Le'Veon Bell",3.99529411764706,1.7,1
"11",13970,3360187,"Le'Veon Bell",5.17384615384615,1.3,0
"12",13970,3360197,"Mark Ingram II",4.176,2,4
"13",13970,3360199,"Gus Edwards",6.26866666666667,1.5,-1
"14",13970,3360203,"Mark Ingram II",5.03111111111111,1.8,4
"15",13970,3360208,"Mark Ingram II",6.640625,1.6,0
"16",13970,3360215,"Le'Veon Bell",4.35125,1.6,1
"17",13970,3360220,"Ty Montgomery",5.11083333333333,1.2,0
"18",13970,3360222,"Le'Veon Bell",4.91909090909091,1.1,0
"19",13970,3360224,"Le'Veon Bell",4.72318181818182,2.2,2
"20",13970,3360226,"Le'Veon Bell",4.606,1.5,0
"21",13970,3360231,"Le'Veon Bell",5.90692307692308,1.3,0
"22",13970,3360237,"Mark Ingram II",5.33571428571429,1.4,0
"23",13970,3360238,"Mark Ingram II",5.02857142857143,1.4,-2
"24",13970,3360247,"Le'Veon Bell",5.60736842105263,1.9,4
"25",13970,3360254,"Justice Hill",5.52466666666667,1.5,-1
"26",13970,3360270,"Justice Hill",5.28666666666667,1.2,1
"27",13970,3360273,"Le'Veon Bell",5.75692307692308,1.3,1
"28",13970,3360275,"Le'Veon Bell",6.001,1,0
"29",13970,3360286,"Mark Ingram II",4.81230769230769,1.3,1
"30",13970,3360290,"Gus Edwards",4.94333333333333,0.9,0
"31",13970,3360293,"Le'Veon Bell",5.84333333333333,1.5,2
"32",13970,3360310,"Le'Veon Bell",5.28571428571429,1.4,0
"33",13970,3360316,"Mark Ingram II",4.12916666666667,2.4,1
"34",13970,3360340,"Le'Veon Bell",7.20645161290323,3.1,2
"35",13970,3360352,"Mark Ingram II",5.3065,2,4
"36",13970,3360357,"Mark Ingram II",3.81571428571429,1.4,0
"37",13970,3360364,"Mark Ingram II",5.96428571428571,1.4,-5
"38",13970,3360378,"Le'Veon Bell",4.24695652173913,2.3,1
"39",13970,3360383,"Le'Veon Bell",4.18157894736842,1.9,1
"40",13970,3360409,"Le'Veon Bell",5.19411764705882,1.7,4
"41",13970,3360411,"Le'Veon Bell",5.06923076923077,1.3,1
"42",13970,3360414,"Gus Edwards",4.46230769230769,1.3,-1
"43",13970,3360417,"Gus Edwards",7.31625,5.6,13
"44",13970,3360419,"Justice Hill",5.00545454545455,1.1,0
"45",13970,3360421,"Justice Hill",5.21384615384615,2.6,6
"46",13971,3361130,"Sony Michel",5.2325,1.6,3
"47",13971,3361138,"Sony Michel",5.9125,3.2,9
"48",13971,3361148,"N'Keal Harry",8.447,2,-1
"49",13971,3361155,"James White",3.61538461538462,1.3,-1
"50",13971,3361218,"Joe Mixon",4.98210526315789,1.9,0
"51",13971,3361232,"Joe Mixon",4.351875,1.6,2
"52",13971,3361247,"Joe Mixon",4.49571428571429,1.4,1
"53",13971,3361254,"Joe Mixon",4.4,1.6,1
"54",13971,3361262,"Joe Mixon",1.915625,1.6,-5
"55",13971,3361272,"Giovani Bernard",5.83866666666667,3,11
"56",13971,3361298,"Giovani Bernard",4.87,1.6,2
"57",13971,3361306,"Giovani Bernard",4.29615384615385,1.3,1
"58",13971,3361345,"Sony Michel",4.465,1.2,0
"59",13971,3361418,"Joe Mixon",5.45214285714286,1.4,-2
"60",13971,3361438,"Joe Mixon",6.62,2,2
"61",13971,3361460,"Joe Mixon",4.99214285714286,1.4,1
"62",13971,3361477,"Joe Mixon",3.7447619047619,2.1,0
"63",13971,3361490,"Joe Mixon",3.80066666666667,1.5,-1
"64",13971,3361638,"Sony Michel",4.04375,0.8,0
"65",13971,3361648,"N'Keal Harry",7.7480487804878,4.1,9
"66",13971,3361678,"Rex Burkhead",3.93,0.8,-3
"67",13971,3361722,"Joe Mixon",4.8325,1.6,1
"68",13971,3361769,"Joe Mixon",4.19,1.2,-1
"69",13971,3361793,"Joe Mixon",4.54727272727273,1.1,0
"70",13971,3361803,"Joe Mixon",4.1,0.9,0
"71",13971,3361811,"Sony Michel",6.645,3.4,4
"72",13971,3361820,"Sony Michel",4.17076923076923,1.3,1
"73",13971,3361846,"Sony Michel",6.20388888888889,1.8,4
"74",13971,3361937,"Joe Mixon",5.11736842105263,1.9,-2
"75",13971,3361948,"Joe Mixon",5.03,1.8,1
"76",13971,3362003,"Sony Michel",6.3555,2,-2
"77",13971,3362379,"Joe Mixon",4.82071428571429,1.4,1
"78",13971,3362404,"Sony Michel",4.07857142857143,1.4,1
"79",13971,3362425,"James White",6.76066666666667,3,6
"80",13971,3362495,"Joe Mixon",7.70775,4,8
"81",13971,3362503,"Giovani Bernard",7.85178571428571,2.8,-1
"82",13971,3362518,"Joe Mixon",5.49916666666667,1.2,2
"83",13971,3362528,"Joe Mixon",5.27161290322581,3.1,10
"84",13971,3362580,"Joe Mixon",6.3055,2,1
"85",13971,3362590,"Joe Mixon",4.79461538461538,1.3,0
"86",13971,3362616,"Sony Michel",4.38357142857143,1.4,2
"87",13971,3362641,"Sony Michel",4.07428571428571,1.4,1
"88",13971,3362649,"Sony Michel",5.1225,0.4,-2
"89",13971,3362681,"Joe Mixon",5.21153846153846,1.3,1
"90",13971,3362714,"Joe Mixon",4.98176470588235,1.7,0
"91",13971,3362784,"Sony Michel",5.06230769230769,1.3,2
"92",13971,3362799,"Sony Michel",5.758125,1.6,4
"93",13971,3362837,"Sony Michel",3.64727272727273,1.1,-2
"94",13971,3362859,"James White",5.06863636363636,2.2,0
"95",13971,3363030,"Giovani Bernard",5.26583333333333,1.2,-2
"96",13971,3363075,"Joe Mixon",6.85238095238095,2.1,-3
"97",13971,3363197,"Rex Burkhead",6.35464285714286,2.8,12
"98",13971,3363291,"Sony Michel",2.575,0.6,-4
"99",13971,3363300,"Sony Michel",4.86714285714286,1.4,-1
"100",13971,3363396,"Sony Michel",6.13692307692308,1.3,-1
"101",13971,3363411,"Sony Michel",5.41357142857143,1.4,0
"102",13971,3363419,"Rex Burkhead",7.1252,2.5,6
"103",13971,3363427,"Rex Burkhead",6.133125,1.6,0
"104",13971,3363436,"Rex Burkhead",5.598,1.5,-2
"105",13971,3363448,"Rex Burkhead",6.42133333333333,1.5,-1
"106",13972,3361107,"Ronald Jones",2.94,3,0
"107",13972,3361115,"Ronald Jones",3.96315789473684,1.9,0
"108",13972,3361146,"Wes Hills",2.18142857142857,0.7,-3
"109",13972,3361224,"Ronald Jones",3.055,2.4,1
"110",13972,3361234,"Ronald Jones",5.67866666666667,1.5,1
"111",13972,3361252,"Ronald Jones",4.41322580645161,3.1,2
"112",13972,3361371,"Ty Johnson",6.834,2.5,0
"113",13972,3361429,"Peyton Barber",4.42142857142857,1.4,2
"114",13972,3361547,"Ty Johnson",3.51333333333333,0.9,-1
"115",13972,3361569,"Peyton Barber",3.98333333333333,1.2,0
"116",13972,3361590,"Ronald Jones",5.08277777777778,1.8,-3
"117",13972,3361625,"Wes Hills",4.725625,1.6,1
"118",13972,3361655,"Wes Hills",4.57625,1.6,-2
"119",13972,3361679,"Ronald Jones",5.965,1.2,3
"120",13972,3361865,"Breshad Perriman",8.2878125,3.2,3
"121",13972,3361886,"Ronald Jones",5.38230769230769,1.3,2
"122",13972,3362014,"J.D. McKissic",4.00545454545455,1.1,0
"123",13972,3362091,"Peyton Barber",6.33210526315789,1.9,1
"124",13972,3362239,"Ronald Jones",3.75,0.9,-3
"125",13972,3362266,"Dare Ogunbowale",3.6375,1.2,-1
"126",13972,3362318,"Wes Hills",3.05857142857143,0.7,-4
"127",13972,3362448,"Ronald Jones",5.17636363636364,1.1,0
"128",13972,3362669,"David Blough",2.50681818181818,2.2,0
"129",13972,3362720,"Wes Hills",4.47333333333333,1.2,0
"130",13972,3362770,"Ronald Jones",3.07071428571429,1.4,-1
"131",13972,3362817,"Ronald Jones",3.7736,2.5,1
"132",13972,3362882,"Wes Hills",5.35583333333333,2.4,-1
"133",13972,3362926,"Wes Hills",3.92857142857143,1.4,1
"134",13972,3362936,"Wes Hills",4.92181818181818,1.1,1
"135",13972,3363082,"Peyton Barber",3.77636363636364,1.1,1
"136",13972,3363098,"Peyton Barber",3.99666666666667,1.5,0
"137",13972,3363110,"Peyton Barber",2.78777777777778,1.8,0
"138",13972,3363145,"Peyton Barber",4.07833333333333,1.8,0
"139",13972,3363162,"Peyton Barber",3.05733333333333,1.5,0
"140",13972,3363221,"Wes Hills",5.46111111111111,2.7,7
"141",13973,3361105,"Tarik Cohen",5.57333333333333,0.6,-4
"142",13973,3361123,"David Montgomery",3.76153846153846,1.3,1
"143",13973,3361174,"Aaron Jones",5.27,1.9,1
"144",13973,3361211,"Aaron Jones",4.75823529411765,1.7,2
"145",13973,3361257,"David Montgomery",4.63214285714286,1.4,0
"146",13973,3361340,"Aaron Jones",7.45454545454545,1.1,-4
"147",13973,3361375,"Aaron Jones",5.35909090909091,1.1,1
"148",13973,3361475,"David Montgomery",4.06818181818182,1.1,0
"149",13973,3361487,"David Montgomery",5.57352941176471,1.7,-2
"150",13973,3361527,"Jamaal Williams",6.07086956521739,2.3,0
"151",13973,3361537,"Jamaal Williams",5.57866666666667,1.5,4
"152",13973,3361762,"David Montgomery",4.24368421052632,1.9,2
"153",13973,3361782,"David Montgomery",3.28923076923077,2.6,0
"154",13973,3361805,"David Montgomery",3.54117647058824,1.7,1
"155",13973,3361816,"Cordarrelle Patterson",7.80347826086957,2.3,-2
"156",13973,3361829,"David Montgomery",3.96533333333333,1.5,1
"157",13973,3361860,"Aaron Jones",3.81076923076923,1.3,-1
"158",13973,3361890,"Aaron Jones",6.48695652173913,2.3,2
"159",13973,3361939,"David Montgomery",3.57944444444444,1.8,2
"160",13973,3361990,"Tarik Cohen",3.665,1.4,1
"161",13973,3362168,"Jamaal Williams",4.741875,1.6,3
"162",13973,3362332,"Aaron Jones",4.64,1.2,-1
"163",13973,3362368,"Aaron Jones",6.73,1.4,1
"164",13973,3362414,"David Montgomery",4.28357142857143,1.4,1
"165",13973,3362434,"David Montgomery",4.91526315789474,1.9,3
"166",13973,3362542,"Aaron Jones",5.563,1,1
"167",13973,3362591,"David Montgomery",4.18241379310345,2.9,7
"168",13973,3362701,"Jamaal Williams",5.038125,1.6,-1
"169",13973,3362712,"Jamaal Williams",4.682,1,1
"170",13973,3362724,"Jamaal Williams",4.52066666666667,1.5,1
"171",13973,3362778,"Tarik Cohen",4.94,1.7,4
"172",13973,3362816,"Tarik Cohen",6.92888888888889,2.7,-1
"173",13973,3362853,"Tarik Cohen",3.85933333333333,1.5,1
"174",13973,3362902,"Aaron Jones",5.5315,2,2
"175",13973,3362914,"Aaron Jones",5.36285714285714,1.4,1
"176",13973,3362961,"Tarik Cohen",4.45571428571429,1.4,3
"177",13973,3363202,"David Montgomery",5.58117647058824,1.7,3
"178",13973,3363216,"David Montgomery",3.36153846153846,1.3,0
"179",13973,3363272,"Aaron Jones",4.986,1.5,1
"180",13973,3363387,"Aaron Jones",5.14875,0.8,0
"181",13973,3363401,"Aaron Jones",5.4575,1.6,1
"182",13973,3363463,"Tarik Cohen",4.59928571428571,1.4,1
"183",13973,3363505,"Tarik Cohen",4.874,2,5
"184",13973,3363557,"Jamaal Williams",4.69444444444444,0.9,1
"185",13973,3363577,"Jamaal Williams",5.20047619047619,2.1,0
"186",13974,3361117,"Carlos Hyde",4.41357142857143,1.4,1
"187",13974,3361139,"Carlos Hyde",4.16285714285714,1.4,0
"188",13974,3361173,"Carlos Hyde",3.96333333333333,1.5,1
"189",13974,3361201,"Carlos Hyde",5.01142857142857,0.7,-3
"190",13974,3361225,"Derrick Henry",3.95823529411765,1.7,1
"191",13974,3361259,"Derrick Henry",4.78461538461538,1.3,0
"192",13974,3361290,"Derrick Henry",5.019,1,0
"193",13974,3361343,"Carlos Hyde",4.029,2,4
"194",13974,3361436,"Derrick Henry",5.52769230769231,1.3,3
"195",13974,3361496,"Carlos Hyde",3.60666666666667,1.8,1
"196",13974,3361588,"Derrick Henry",6.10333333333333,1.5,-1
"197",13974,3361629,"Derrick Henry",5.030625,1.6,2
"198",13974,3361636,"Derrick Henry",7.26888888888889,1.8,4
"199",13974,3361646,"Derrick Henry",4.10833333333333,1.2,1
