"","gameid","playid","player","avg_speed","seconds_before_contact","ybc"
"1",8029,2213430,"Jay Ajayi",4.75529411764706,1.7,0
"2",8029,2213437,"Jay Ajayi",1.765,1,-3
"3",8029,2213462,"Alex Collins",5.15368421052632,1.9,2
"4",8029,2213476,"Alex Collins",3.87642857142857,1.4,3
"5",8029,2213493,"Jay Ajayi",3.164,0.5,-4
"6",8029,2213521,"Alex Collins",5.13416666666667,1.2,-2
"7",8029,2213555,"Jay Ajayi",2.19727272727273,1.1,-3
"8",8029,2213596,"Alex Collins",7.57272727272727,3.3,4
"9",8029,2213615,"Jay Ajayi",3.25222222222222,2.7,3
"10",8029,2213621,"Jay Ajayi",5.41625,1.6,0
"11",8029,2213635,"Jay Ajayi",5.43227272727273,2.2,1
"12",8029,2213656,"Alex Collins",6.43037037037037,2.7,14
"13",8029,2213659,"Alex Collins",3.85470588235294,1.7,4
"14",8029,2213668,"Javorius Allen",5.19380952380952,2.1,7
"15",8029,2213686,"Javorius Allen",3.82125,0.8,-1
"16",8029,2213724,"Jay Ajayi",3.25538461538462,1.3,0
"17",8029,2213767,"Alex Collins",4.128,2.5,0
"18",8029,2213772,"Alex Collins",5.81214285714286,4.2,6
"19",8029,2213782,"Javorius Allen",3.87466666666667,1.5,3
"20",8029,2213798,"Javorius Allen",5.76916666666667,2.4,3
"21",8029,2213839,"Jay Ajayi",4.02,1.2,-1
"22",8029,2213909,"Javorius Allen",2.9625,0.8,0
"23",8029,2213929,"Alex Collins",7.82066666666667,3,3
"24",8029,2213937,"Javorius Allen",2.05428571428571,0.7,-1
"25",8029,2213969,"Jay Ajayi",3.1125,1.6,-2
"26",8029,2214004,"Alex Collins",2.2475,1.6,-1
"27",8029,2214018,"Javorius Allen",4.79666666666667,2.1,2
"28",8029,2214021,"Javorius Allen",4.302,1,0
"29",8029,2214145,"Alex Collins",5.03307692307692,2.6,11
"30",8029,2214150,"Alex Collins",4.55315789473684,1.9,2
"31",8029,2214156,"Javorius Allen",6.35894736842105,1.9,1
"32",8029,2214163,"Javorius Allen",2.97142857142857,1.4,0
"33",8029,2214191,"Jay Ajayi",3.12045454545455,2.2,0
"34",8029,2214255,"Alex Collins",4.8575,2,-1
"35",8029,2214260,"Alex Collins",2.62,0.8,-2
"36",8029,2214274,"Javorius Allen",3.69631578947368,1.9,-1
"37",8029,2214284,"Javorius Allen",5.81454545454545,1.1,1
"38",8029,2214312,"Jay Ajayi",2.33388888888889,1.8,-6
"39",8029,2214353,"Alex Collins",7.71435897435897,3.9,13
"40",8029,2214363,"Alex Collins",3.81785714285714,1.4,-1
"41",8029,2214370,"Javorius Allen",4.37470588235294,1.7,-2
"42",8029,2214437,"Jay Ajayi",3.56454545454545,1.1,1
"43",8029,2214553,"Alex Collins",3.19,2.5,2
"44",8029,2214566,"Alex Collins",6.67466666666667,3,2
"45",8029,2214576,"Javorius Allen",4.72545454545455,1.1,2
"46",8029,2214580,"Javorius Allen",4.63166666666667,1.2,2
"47",8029,2214586,"Javorius Allen",4.34083333333333,1.2,1
"48",8029,2214592,"Alex Collins",6.4675,2.4,-2
"49",8029,2214597,"Javorius Allen",0.07,0.7,1
"50",8029,2214636,"Kenyan Drake",2.75416666666667,1.2,0
"51",8029,2214675,"Kenyan Drake",6.61888888888889,1.8,-1
"52",8029,2214684,"Kenyan Drake",4.34941176470588,1.7,3
"53",8029,2214688,"Kenyan Drake",6.60309523809524,4.2,11
"54",8029,2214694,"Kenyan Drake",4.02714285714286,1.4,2
"55",8029,2214700,"Kenyan Drake",3.28,1.5,-3
"56",8030,2229383,"Latavius Murray",4.28666666666667,1.2,0
"57",8030,2229395,"Latavius Murray",3.20111111111111,1.8,-2
"58",8030,2229427,"Latavius Murray",2.57761904761905,2.1,0
"59",8030,2229431,"Latavius Murray",4.29111111111111,1.8,2
"60",8030,2229465,"Jerick McKinnon",4.71703703703704,2.7,-5
"61",8030,2229476,"Latavius Murray",6.39952380952381,2.1,-2
"62",8030,2229512,"Duke Johnson Jr.",4.89333333333333,1.2,2
"63",8030,2229530,"Latavius Murray",4.12631578947368,1.9,3
"64",8030,2229538,"Latavius Murray",6.1428125,3.2,9
"65",8030,2229563,"Isaiah Crowell",3.03307692307692,1.3,-1
