"","gameid","playid","player","avg_speed","seconds_before_contact","ybc"
"1",9401,2628940,"James White",6.84153846153846,1.3,0
"2",9401,2628944,"Sony Michel",5.84230769230769,1.3,1
"3",9401,2628973,"James White",5.05952380952381,2.1,0
"4",9401,2628988,"Nyheim Hines",4.00588235294118,1.7,2
"5",9401,2629012,"Sony Michel",7.23541666666667,2.4,1
"6",9401,2629066,"Nyheim Hines",6.04538461538462,2.6,2
"7",9401,2629078,"Nyheim Hines",4.628,1,0
"8",9401,2629081,"Nyheim Hines",4.35785714285714,1.4,1
"9",9401,2629125,"Sony Michel",6.6995652173913,2.3,3
"10",9401,2629135,"Sony Michel",4.827,1,1
"11",9401,2629139,"Sony Michel",4.98181818181818,1.1,-1
"12",9401,2629172,"Nyheim Hines",4.40571428571429,1.4,0
"13",9401,2629185,"Nyheim Hines",3.98444444444444,2.7,-1
"14",9401,2629227,"Jordan Wilkins",6.4385,2,1
"15",9401,2629269,"Sony Michel",4.62625,0.8,-3
"16",9401,2629284,"Sony Michel",7.36941176470588,1.7,2
"17",9401,2629289,"Sony Michel",6.12724137931034,2.9,13
"18",9401,2629294,"Sony Michel",5.09066666666667,1.5,-3
"19",9401,2629307,"Sony Michel",7.67541666666667,2.4,-1
"20",9401,2629316,"Sony Michel",4.54714285714286,1.4,1
"21",9401,2629397,"Nyheim Hines",3.9908,2.5,5
"22",9401,2629461,"Nyheim Hines",4.99666666666667,1.5,-1
"23",9401,2629479,"Nyheim Hines",3.72166666666667,1.2,1
"24",9401,2629518,"Jordan Wilkins",5.62666666666667,1.2,1
"25",9401,2629527,"Jordan Wilkins",6.2553125,3.2,13
"26",9401,2629533,"Nyheim Hines",4.04875,0.8,-2
"27",9401,2629557,"Sony Michel",6.40291666666667,2.4,-1
"28",9401,2629583,"Sony Michel",4.7604347826087,2.3,2
"29",9401,2629594,"Jordan Wilkins",4.87066666666667,1.5,0
"30",9401,2629637,"Sony Michel",6.82142857142857,2.1,-4
"31",9401,2629660,"Nyheim Hines",4.49583333333333,1.2,1
"32",9401,2629664,"Jordan Wilkins",5.96305555555556,3.6,9
"33",9401,2629684,"Jordan Wilkins",3.06857142857143,1.4,-1
"34",9401,2629721,"Sony Michel",4.6195652173913,2.3,5
"35",9401,2629727,"Sony Michel",4.89478260869565,2.3,2
"36",9401,2629849,"Nyheim Hines",4.11692307692308,2.6,1
"37",9401,2629860,"Sony Michel",3.73111111111111,0.9,-2
"38",9401,2629864,"Sony Michel",4.725625,1.6,1
"39",9401,2629882,"Nyheim Hines",5.26916666666667,1.2,1
"40",9402,2648536,"LeSean McCoy",5.70285714285714,1.4,1
"41",9402,2648562,"Chris Ivory",5.7925,0.8,0
"42",9402,2648574,"LeSean McCoy",4.979375,1.6,4
"43",9402,2648591,"LeSean McCoy",6.67285714285714,1.4,2
"44",9402,2648618,"LeSean McCoy",6.56,1,2
"45",9402,2648635,"LeSean McCoy",5.29,1.3,-1
"46",9402,2648715,"Derrick Henry",4.04875,0.8,1
"47",9402,2648741,"LeSean McCoy",3.78857142857143,1.4,-2
"48",9402,2648760,"LeSean McCoy",6.0541935483871,3.1,14
"49",9402,2648773,"LeSean McCoy",5.12625,1.6,1
"50",9402,2648778,"Ray-Ray McCloud III",7.86615384615385,2.6,-5
"51",9402,2648884,"Dion Lewis",4.31230769230769,1.3,0
"52",9402,2648892,"Dion Lewis",5.28166666666667,0.6,-1
"53",9402,2648919,"Dion Lewis",2.76,1.9,0
"54",9402,2648987,"Chris Ivory",4.9,1,1
"55",9402,2649006,"Chris Ivory",4.74333333333333,2.1,2
"56",9402,2649016,"Chris Ivory",4.6,1.3,-1
"57",9402,2649056,"LeSean McCoy",4.63083333333333,1.2,0
"58",9402,2649067,"LeSean McCoy",6.65230769230769,1.3,4
"59",9402,2649123,"Derrick Henry",6.073125,1.6,2
"60",9402,2649138,"Derrick Henry",5.41270833333333,4.8,9
"61",9402,2649150,"Derrick Henry",3.84434782608696,2.3,-2
"62",9402,2649164,"Dion Lewis",4.82076923076923,1.3,-2
"63",9402,2649201,"LeSean McCoy",1.8075,0.4,-5
"64",9402,2649213,"LeSean McCoy",3.86744680851064,4.7,3
"65",9402,2649250,"Chris Ivory",5.35916666666667,1.2,0
"66",9402,2649278,"LeSean McCoy",7.0175,2.8,1
"67",9402,2649348,"Dion Lewis",3.98,1,-1
"68",9402,2649371,"Dion Lewis",6.07794117647059,3.4,11
"69",9402,2649388,"Derrick Henry",6.84233333333333,3,0
"70",9402,2649412,"Derrick Henry",3.83357142857143,1.4,0
"71",9402,2649434,"Dion Lewis",5.28321428571429,2.8,5
"72",9402,2649730,"Chris Ivory",4.867,1,1
"73",9402,2649743,"LeSean McCoy",3.465,1.4,0
"74",9402,2649754,"Chris Ivory",5.88916666666667,2.4,1
"75",9402,2649762,"Chris Ivory",4.24666666666667,0.9,-3
"76",9402,2649772,"LeSean McCoy",4.05,1.7,2
"77",9402,2649820,"LeSean McCoy",5.27307692307692,1.3,1
"78",9402,2649918,"Derrick Henry",4.021,1,-2
"79",9402,2649941,"Dion Lewis",5.11565217391304,2.3,-2
"80",9402,2650054,"Dion Lewis",4.01230769230769,1.3,-2
"81",9402,2650070,"LeSean McCoy",5.31315789473684,1.9,4
"82",9402,2650099,"Chris Ivory",4.85666666666667,1.8,2
"83",9402,2650110,"Chris Ivory",4.69461538461538,1.3,1
