"","player_name","gameid","playid","avg_speed","max_speed"
"1","Aaron Colvin",14004,3385457,2.85822033898305,6.99
"2","Aaron Colvin",14004,3385674,2.86704,6.26
"3","Adrian Colbert",14008,3385153,3.23415584415584,4.48
"4","Adrian Colbert",14008,3385177,1.53349397590361,3.94
"5","Ahkello Witherspoon",14017,3387868,4.17387755102041,6.95
"6","Ahkello Witherspoon",14017,3388079,5.18523076923077,8.51
"7","Amani Hooker",14014,3386442,2.724453125,6.65
"8","Amani Oruwariye",14005,3385367,2.81728971962617,4.55
"9","Andrew Adams",14010,3383687,2.60707692307692,7.02
"10","B.W. Webb",14003,3382942,3.31526595744681,7.87
"11","B.W. Webb",14003,3385179,1.83977678571429,5.31
"12","B.W. Webb",14003,3385322,2.9189932885906,6.23
"13","Bradley McDougald",14017,3387893,3.112,5.5
"14","Casey Hayward Jr.",14006,3383320,3.90217391304348,7.81
"15","Casey Hayward Jr.",14006,3383594,3.7497247706422,5.87
"16","Casey Hayward Jr.",14006,3383613,4.665,7.64
"17","Casey Hayward Jr.",14006,3383655,4.61797872340426,6.27
"18","Casey Hayward Jr.",14006,3383718,3.35424528301887,5.59
"19","Casey Hayward Jr.",14006,3383846,3.73257575757576,7.1
"20","Casey Hayward Jr.",14006,3383855,3.99739130434783,7.09
"21","Casey Hayward Jr.",14006,3384172,3.27746666666667,6.11
"22","Casey Hayward Jr.",14006,3384765,2.99320987654321,6.5
"23","Charvarius Ward",14006,3383947,4.26425925925926,6.58
"24","Coty Sensabaugh",14004,3385674,3.10024,7.94
"25","Darious Williams",14016,3386296,3.45011235955056,7.55
"26","Daryl Worley",14015,3386753,2.47604651162791,4.38
"27","Daryl Worley",14015,3387165,3.55662162162162,6.14
"28","David Long Jr.",14016,3386522,2.94939024390244,7.64
"29","Dont'e Deayon",14016,3387720,3.61672,7.51
"30","Dont'e Deayon",14016,3387731,2.28526666666667,8.79
"31","Emmanuel Moseley",14017,3388126,3.39628571428571,6.33
"32","Eric Weddle",14016,3387731,1.4348,2.52
"33","Erik Harris",14015,3386158,3.37445652173913,5.56
"34","Erik Harris",14015,3386753,2.60139534883721,4
"35","Isaac Yiadom",14015,3387672,3.061375,6.97
"36","Jamal Adams",14002,3383322,3.27570588235294,6.7
"37","Jamel Dean",14010,3383786,2.5679381443299,6.97
"38","James Bradberry",14011,3383128,2.16005882352941,6.49
"39","James Bradberry",14011,3384420,3.2834375,5.99
"40","Jessie Bates III",14003,3385317,2.11384,4.93
"41","Jimmie Ward",14017,3387951,3.58913461538462,6.48
"42","Justin Hardee",14011,3385242,2.74,7.17
"43","Justin Hardee",14011,3385270,3.28384615384615,7.29
"44","Kenny Ladler",14004,3386735,2.82666666666667,4.2
"45","Kevin Johnson",14002,3383005,3.85063291139241,7.19
"46","Kurt Coleman",14002,3383518,3.81106060606061,8.4
"47","Logan Ryan",14014,3385521,3.15304635761589,6.61
"48","Malik Hooker",14012,3386426,3.06863636363636,4.8
"49","Marcus Epps",14009,3387709,2.28495798319328,6.06
"50","Marcus Maye",14002,3383874,4.50197674418605,8.92
"51","Nate Brooks",14008,3383188,3.38238938053097,7.92
"52","Nate Brooks",14008,3383504,4.12426966292135,8.83
"53","Nate Brooks",14008,3385153,3.10636363636364,5.58
"54","Nate Brooks",14008,3385177,2.94596385542169,6.89
"55","Patrick Peterson",14016,3385895,4.63296703296703,7.15
"56","Rasul Douglas",14009,3386757,3.71345794392523,8.56
"57","Rasul Douglas",14009,3387697,2.50208333333333,5.54
"58","Rasul Douglas",14009,3387754,2.10206896551724,4.75
"59","Rock Ya-Sin",14012,3386417,3.116,7.07
"60","Rock Ya-Sin",14012,3386811,4.57272727272727,7.71
"61","Rock Ya-Sin",14012,3386833,4.22409836065574,7.25
"62","Rodney McLeod",14009,3385631,3.5471568627451,5.82
"63","Rodney McLeod",14009,3387382,3.09441666666667,5.67
"64","Rodney McLeod",14009,3387549,2.50153846153846,5.96
"65","Rodney McLeod",14009,3387558,1.331,4.82
"66","Rodney McLeod",14009,3387590,2.4644262295082,6.68
"67","Rodney McLeod",14009,3387609,2.84810945273632,5.77
"68","Rodney McLeod",14009,3387729,1.97449541284404,5.31
"69","Ross Cockrell",14011,3383860,2.39034722222222,5.45
"70","Ross Cockrell",14011,3384032,3.16393103448276,8.03
"71","Sean Murphy-Bunting",14010,3383255,3.55365591397849,5.4
"72","Steven Nelson",14013,3386312,2.9288,8.23
"73","Steven Nelson",14013,3386320,3.37062992125984,7.71
"74","Taron Johnson",14002,3383518,2.89393939393939,6.23
"75","Taron Johnson",14002,3384657,4.42492957746479,6.83
"76","Tavon Wilson",14005,3383364,2.21193798449612,5.18
"77","Taylor Rapp",14016,3386322,3.46648351648352,6.28
"78","Taylor Rapp",14016,3387731,1.74926666666667,3.76
"79","Trey Marshall",14015,3387610,4.37922480620155,6.71
"80","Trey Marshall",14015,3387799,3.676375,5.87
"81","Trey Marshall",14015,3387806,3.04397590361446,6.2
"82","Tye Smith",14014,3387348,3.69242105263158,8.47
"83","Walt Aikens",14008,3384820,3.48006944444444,8.58
