"","player_name","gameid","playid","avg_speed","max_speed"
"1","A.J. Bouye",13794,3081447,2.26385542168675,8.33
"2","Amani Hooker",13794,3081401,1.89060606060606,4.37
"3","Anthony Averett",13799,3102851,3.72902116402116,10.02
"4","Anthony Averett",13799,3103030,2.32556603773585,5.46
"5","Anthony Averett",13799,3103041,3.14868965517241,7.02
"6","Anthony Brown",13796,3102261,2.23336898395722,7.7
"7","Antoine Bethea",13804,3105045,1.24028138528139,6.62
"8","Bradley Roby",13805,3106226,1.77068965517241,5.04
"9","Brandon Carr",13799,3103598,1.79805013927577,6.73
"10","Brandon Carr",13799,3103646,2.43303571428571,7.28
"11","Brandon Facyson",13805,3105447,3.29856115107914,6.88
"12","Brandon Facyson",13805,3105603,2.37198795180723,5.51
"13","Brandon Facyson",13805,3106030,3.28506097560976,7.95
"14","Byron Jones",13796,3102593,1.8776875,6.78
"15","Casey Hayward Jr.",13805,3105004,1.50380281690141,4.61
"16","Casey Hayward Jr.",13805,3105371,2.33926108374384,5.98
"17","Casey Hayward Jr.",13805,3105384,1.39733333333333,4.4
"18","Casey Hayward Jr.",13805,3105545,2.43418181818182,6.14
"19","Charvarius Ward",13799,3102522,3.84538461538462,8.85
"20","Charvarius Ward",13799,3102946,2.58343511450382,7.43
"21","Charvarius Ward",13799,3103763,4.1510101010101,8
"22","Charvarius Ward",13799,3104233,2.19901234567901,6.66
"23","Chris Harris Jr.",13797,3101833,3.43049723756906,8.79
"24","Darian Thompson",13796,3102261,4.20786096256685,7.68
"25","Darius Slay",13802,3101928,4.07824,9.58
"26","Delano Hill",13807,3104865,3.00291666666667,5.12
"27","Deon Bush",13809,3107501,2.48280701754386,7.58
"28","Donte Jackson",13803,3105067,2.94963562753036,5.1
"29","Eric Reid",13803,3105067,2.8872602739726,4.95
"30","Eric Rowe",13796,3102379,3.14489028213166,8.88
"31","Eric Rowe",13796,3102462,4.78364161849711,9.81
"32","Eric Rowe",13796,3102750,3.55296551724138,8.97
"33","Ha Ha Clinton-Dix",13809,3107497,1.58714285714286,4.55
"34","Ha Ha Clinton-Dix",13809,3107499,2.59007042253521,5.78
"35","Isaac Yiadom",13797,3102139,4.00993288590604,7.94
"36","Isaiah Oliver",13798,3101843,3.25729411764706,8.02
"37","Jahleel Addae",13805,3106288,1.2824776119403,4.82
"38","Jalen Ramsey",13794,3081718,3.52796460176991,8.3
"39","Jalen Ramsey",13794,3081720,1.86798076923077,6.3
"40","Janoris Jenkins",13804,3105045,1.48393939393939,7.81
"41","Jarrod Wilson",13794,3081720,2.57721153846154,6.03
"42","Jeff Heath",13796,3103620,2.30375,7.26
"43","Justin Reid",13805,3105073,2.93271844660194,7.51
"44","Juston Burris",13808,3106581,3.0892,7.27
"45","Kendall Fuller",13799,3104233,2.67390946502058,5.91
"46","Kevin Johnson",13795,3103026,2.68626943005181,6.6
"47","Levi Wallace",13795,3102782,2.78483606557377,6.02
"48","Levi Wallace",13795,3103026,3.20626943005181,6.27
"49","Levi Wallace",13795,3103667,3.46511627906977,5.67
"50","Levi Wallace",13795,3104205,3.62670731707317,5.92
"51","Marcus Peters",13808,3106927,0.614111842105263,4.09
"52","Marcus Williams",13807,3105306,4.3345390070922,8.98
"53","Marcus Williams",13807,3106172,2.12035714285714,4.48
"54","Marshon Lattimore",13807,3105668,1.59484848484848,7.05
"55","Marshon Lattimore",13807,3105802,2.64666666666667,8.05
"56","Marshon Lattimore",13807,3105821,2.9510650887574,7.49
"57","Marshon Lattimore",13807,3106276,2.36146788990826,5.61
"58","Marshon Lattimore",13807,3106282,1.67344444444444,4.1
"59","Marshon Lattimore",13807,3106292,1.87978417266187,5.85
"60","Marshon Lattimore",13807,3106306,1.5740157480315,4.17
"61","Marshon Lattimore",13807,3106313,0.86809375,3.95
"62","Marshon Lattimore",13807,3106325,1.21863849765258,2.92
"63","Marshon Lattimore",13807,3106331,0.879112426035503,3.62
"64","Micah Hyde",13795,3103026,2.08616580310881,6.7
"65","Mike Ford",13802,3103605,1.54216,3.44
"66","Prince Amukamara",13809,3107348,2.14847368421053,5.95
"67","Prince Amukamara",13809,3107350,1.52750853242321,5.77
"68","Quandre Diggs",13802,3103605,2.0048,4.44
"69","Rashaan Melvin",13802,3102231,3.14958333333333,8.91
"70","Rashaan Melvin",13802,3103071,3.67538961038961,8.96
"71","Rasul Douglas",13802,3103233,2.82054545454545,5.51
"72","Roderic Teamer",13805,3105175,3.8475,7.09
"73","Ronnie Harrison",13794,3081720,2.00817307692308,4.89
"74","Stephon Gilmore",13801,3104133,3.41929411764706,7.49
"75","Steven Nelson",13806,3105573,2.75471744471744,8.98
"76","Steven Parker",13796,3102750,3.81055172413793,6.92
