"","player_name","gameid","playid","avg_speed","max_speed"
"1","Anthony Harris",13781,3078202,2.76236526946108,5.96
"2","Bradley Roby",13788,3077470,2.11876288659794,6.47
"3","Brandon Facyson",13780,3076546,2.42479865771812,6.96
"4","Brandon Facyson",13780,3077565,4.89745454545455,9.49
"5","Budda Baker",13787,3076968,2.3488125,6.21
"6","Byron Jones",13786,3075712,2.05467084639498,6.97
"7","Byron Jones",13786,3077207,2.13081218274112,6.3
"8","Byron Murphy",13787,3076250,2.50211822660099,7.41
"9","Casey Hayward Jr.",13780,3077138,5.22408602150538,7.83
"10","Chris Jones",13787,3076968,3.7099375,8.82
"11","Chris Jones",13787,3077522,2.61776119402985,6.75
"12","Dane Cruikshank",13782,3076883,1.61184549356223,2.95
"13","Daryl Worley",13789,3079849,3.5245652173913,7.32
"14","Devin McCourty",13783,3078184,2.68649122807018,5.83
"15","Devin McCourty",13783,3078426,2.31546391752577,5.66
"16","Duron Harmon",13783,3078672,2.05881944444444,4.41
"17","Duron Harmon",13783,3078687,1.3268085106383,4.18
"18","Erik Harris",13789,3079802,2.34948863636364,7.03
"19","Greedy Williams",13793,3080918,1.97769230769231,5.42
"20","Greedy Williams",13793,3081022,0.986520979020979,4.91
"21","Harrison Smith",13781,3076441,1.56867403314917,3.39
"22","Harrison Smith",13781,3076543,3.2973381294964,7.08
"23","Isaac Yiadom",13790,3079495,2.88954545454545,7.03
"24","Isaac Yiadom",13790,3079571,1.45736842105263,3.21
"25","Isaiah Oliver",13792,3080414,1.71042613636364,7.45
"26","Isaiah Oliver",13792,3080472,1.09380607814761,3.12
"27","Isaiah Oliver",13792,3080530,2.53551912568306,6.36
"28","Isaiah Oliver",13792,3080682,4.15054545454545,8.8
"29","J.C. Jackson",13783,3078184,5.94479532163743,8.17
"30","J.C. Jackson",13783,3078672,3.17,8.49
"31","Janoris Jenkins",13784,3076310,2.87172413793103,7.19
"32","Janoris Jenkins",13784,3077745,3.93304347826087,7.91
"33","Jermaine Whitehead",13793,3080906,3.23475138121547,6.55
"34","Jermaine Whitehead",13793,3081022,0.90986013986014,3.75
"35","Josh Jackson",13781,3078679,1.86138983050847,4.4
"36","Josh Norman",13786,3075639,2.95130044843049,7.66
"37","Kareem Jackson",13790,3079495,2.26378787878788,5.83
"38","Kenny Moore II",13782,3077803,2.76222222222222,7.57
"39","Kenny Vaccaro",13782,3077342,4.43444444444444,8.19
"40","Kevin Johnson",13784,3078836,1.95880733944954,4.68
"41","Kevin King",13781,3077154,2.60073891625616,8.5
"42","Kevin King",13781,3078679,2.15020338983051,4.48
"43","Levi Wallace",13784,3077166,3.81561538461538,7.24
"44","Levi Wallace",13784,3077345,3.28555555555556,8.05
"45","Levi Wallace",13784,3078820,2.48697247706422,5.34
"46","Levi Wallace",13784,3078836,2.22146788990826,4.88
"47","Logan Ryan",13782,3077635,4.43716981132075,8.41
"48","Logan Ryan",13782,3077676,2.6124154589372,6.65
"49","Lonnie Johnson Jr.",13788,3076203,3.49540106951872,6.13
"50","Marcus Maye",13793,3080843,3.19609523809524,4.93
"51","Marcus Peters",13791,3079648,2.05337423312883,6.43
"52","Marcus Peters",13791,3080067,1.75836477987421,3.71
"53","Marshon Lattimore",13791,3079328,1.86233082706767,5.28
"54","Marshon Lattimore",13791,3079355,3.186,7.58
"55","Marshon Lattimore",13791,3079545,1.9498,6.87
"56","Micah Hyde",13784,3078820,2.66623853211009,4.65
"57","Micah Hyde",13784,3078836,1.96266055045872,3.47
"58","Michael Thomas",13784,3076868,1.55647357723577,8.49
"59","Nickell Robey-Coleman",13791,3079648,3.67006134969325,8.88
"60","Prince Amukamara",13790,3079175,4.24101851851852,7.33
"61","Rasul Douglas",13792,3080273,3.12513513513514,6.02
"62","Rock Ya-Sin",13782,3076766,1.0850818452381,5.42
"63","Stephon Gilmore",13783,3078508,2.36669172932331,6.02
"64","Steven Nelson",13785,3076903,3.11518867924528,7.49
"65","Steven Nelson",13785,3078070,1.94233695652174,5.12
"66","Trae Waynes",13781,3076441,2.29651933701657,4.67
"67","Trayvon Mullen",13789,3078946,2.12985294117647,5.07
"68","Vernon Hargreaves III",13778,3051808,4.67776315789474,8.48
"69","Vernon Hargreaves III",13778,3051899,4.23955223880597,7.04
"70","Will Harris",13780,3076791,2.60995967741935,8.31
"71","Will Parks",13790,3078875,4.24954887218045,7.95
"72","Will Redmond",13781,3078679,2.1313220338983,5.5
