"","player_name","gameid","playid","avg_speed","max_speed"
"1","A.J. Bouye",13933,3320625,5.13466101694915,6.95
"2","Ahkello Witherspoon",13935,3321381,4.21727810650888,9.01
"3","Amani Oruwariye",13932,3319668,2.86245283018868,5.29
"4","Andrew Adams",13925,3320199,4.11113636363636,6.1
"5","Blessuan Austin",13931,3319984,4.49789473684211,7.59
"6","Bradley McDougald",13936,3320138,1.70956043956044,7.9
"7","Byron Jones",13934,3320702,3.49980392156863,7.32
"8","Byron Jones",13934,3320707,2.62179856115108,6.7
"9","Byron Jones",13934,3320715,2.87102803738318,7.87
"10","Byron Jones",13934,3320845,1.58352941176471,5.16
"11","Carlton Davis",13925,3319288,2.65337209302326,6.73
"12","Chris Harris Jr.",13926,3317884,1.87589552238806,6.06
"13","Darius Slay",13932,3319461,3.53422680412371,6.76
"14","Darius Slay",13932,3319810,2.48329268292683,7.11
"15","Darius Slay",13932,3319874,2.02126436781609,4.27
"16","Darqueze Dennard",13928,3320036,4.75584905660377,8.95
"17","Davontae Harris",13926,3319051,3.24382352941176,6.49
"18","DeAndre Baker",13927,3317668,3.860125,6.9
"19","DeAndre Baker",13927,3317704,3.59714285714286,7.38
"20","DeAndre Baker",13927,3317816,3.94934210526316,7.39
"21","DeAndre Baker",13927,3318764,4.27292929292929,7.53
"22","Donte Jackson",13930,3317247,3.1950406504065,5.65
"23","Emmanuel Moseley",13935,3321517,3.65772151898734,6.38
"24","Gareon Conley",13924,3297294,2.93632911392405,8.98
"25","Gareon Conley",13924,3297483,4.24558558558559,9.4
"26","Gareon Conley",13924,3297619,2.89761627906977,9.36
"27","Gareon Conley",13924,3297745,4.14693430656934,9.1
"28","Greedy Williams",13929,3318786,3.43992537313433,8.16
"29","J.C. Jackson",13934,3320793,4.21259259259259,7.52
"30","Jahleel Addae",13924,3297294,2.63801687763713,7.93
"31","James Bradberry",13930,3319601,6.16171052631579,9.43
"32","Jeff Heath",13934,3320845,1.62994117647059,5.15
"33","Jimmy Smith",13937,3322491,2.30345454545455,5.49
"34","Jimmy Smith",13937,3322552,2.74972413793103,4.84
"35","Joe Thomas",13934,3320617,2.80326923076923,8.07
"36","Ken Crawley",13929,3317709,2.46065359477124,6.19
"37","Kevin Johnson",13926,3319424,3.841328125,5.4
"38","Landon Collins",13932,3317231,3.57734042553192,5.17
"39","LeShaun Sims",13933,3320235,2.86267326732673,5.63
"40","LeShaun Sims",13933,3320544,2.77703296703297,5.87
"41","Marcus Williams",13930,3319551,3.94663265306122,7.71
"42","Marvell Tell III",13924,3297264,2.28598360655738,5.91
"43","Mike Edwards",13925,3318510,3.61,6.57
"44","P.J. Williams",13930,3318056,2.18322580645161,5.45
"45","Prince Amukamara",13927,3319582,4.51581395348837,8.61
"46","Prince Amukamara",13927,3319815,2.32533980582524,5.17
"47","Prince Amukamara",13927,3319912,3.12602272727273,5.7
"48","Prince Amukamara",13927,3319945,2.50652892561983,7.28
"49","Prince Amukamara",13927,3320123,2.81434782608696,6.42
"50","Quandre Diggs",13936,3320079,2.4327,4.71
"51","Quinton Dunbar",13932,3317555,2.86260869565217,5.55
"52","Quinton Dunbar",13932,3317772,1.81756756756757,5.95
"53","Quinton Dunbar",13932,3320020,2.91022058823529,8.13
"54","Quinton Dunbar",13932,3320039,2.50481927710843,4.45
"55","Sam Beal",13927,3319534,5.16622754491018,9.54
"56","Steven Nelson",13928,3318598,4.70444444444444,8.9
"57","Steven Nelson",13928,3318629,3.59447368421053,7.78
"58","Steven Nelson",13928,3319310,1.64607476635514,4.51
"59","Tavon Wilson",13932,3319461,3.9439175257732,7.75
"60","Terrell Edmunds",13928,3318765,3.7544578313253,4.87
"61","Tre Flowers",13936,3319832,1.90390476190476,5.75
"62","Tre Flowers",13936,3320095,1.94242990654206,5.62
"63","Troy Apke",13932,3320157,3.05785185185185,6.14
"64","Troy Apke",13932,3320169,3.44956043956044,5.24
"65","Troy Hill",13937,3322508,3.4375,8.55
"66","William Jackson III",13928,3318568,3.06227586206897,7.61
"67","William Jackson III",13928,3318875,6.46971428571429,9.04
