"","player_name","gameid","playid","avg_speed","max_speed"
"1","Adrian Colbert",13961,3356004,5.24509523809524,7.43
"2","Adrian Colbert",13961,3356682,3.85927419354839,7.5
"3","Ahkello Witherspoon",13960,3356540,2.80171428571429,6.69
"4","Antoine Bethea",13969,3359131,3.04798994974874,6.41
"5","Brandon Facyson",13964,3358488,3.43580952380952,5.95
"6","Byron Jones",13954,3350569,3.92692307692308,7.33
"7","Casey Hayward Jr.",13964,3357725,3.28336842105263,6.87
"8","Chandon Sullivan",13958,3356965,3.81270588235294,6.19
"9","Charvarius Ward",13966,3357593,2.6948,6.85
"10","Charvarius Ward",13966,3358088,2.75906077348066,8.01
"11","Charvarius Ward",13966,3358570,3.15878787878788,8.55
"12","Chris Harris Jr.",13963,3354611,2.13779411764706,4.93
"13","Chris Harris Jr.",13963,3355865,1.37745562130178,4.48
"14","Chris Harris Jr.",13963,3357130,2.1953125,5.02
"15","Chuck Clark",13956,3356116,3.0651724137931,6.01
"16","Clayton Geathers",13962,3355568,2.12723958333333,6.59
"17","Clayton Geathers",13962,3355662,3.49774590163934,6.61
"18","Damarious Randall",13957,3356022,2.59752252252252,6.99
"19","Damarious Randall",13957,3357308,2.98032786885246,6.87
"20","Darius Slay",13959,3355220,3.34809090909091,7.52
"21","Davontae Harris",13963,3357263,2.86788793103448,8.42
"22","DeAndre Baker",13969,3359371,2.51226666666667,6.38
"23","Deon Bush",13954,3350796,3.7904854368932,6.22
"24","Devin McCourty",13966,3357923,3.15913669064748,5.47
"25","Devin McCourty",13966,3358103,2.67756578947368,5.52
"26","Duron Harmon",13966,3357691,3.69368932038835,6.72
"27","Duron Harmon",13966,3358107,3.20427083333333,6.77
"28","Eddie Jackson",13954,3350782,3.185,5.74
"29","Greedy Williams",13957,3354547,2.84131868131868,8.11
"30","Greedy Williams",13957,3355992,2.21838709677419,6.1
"31","Greedy Williams",13957,3356022,2.08085585585586,6.25
"32","Greedy Williams",13957,3356194,1.54846994535519,5.82
"33","Greedy Williams",13957,3357308,2.5544262295082,6.89
"34","Ha Ha Clinton-Dix",13954,3350705,3.09685714285714,6.6
"35","Ha Ha Clinton-Dix",13954,3350751,4.01094488188976,6.7
"36","Ha Ha Clinton-Dix",13954,3350785,1.87773333333333,4.18
"37","Ha Ha Clinton-Dix",13954,3350787,1.52761194029851,2.32
"38","Isaac Yiadom",13963,3355368,3.67435294117647,7.02
"39","Isaiah Oliver",13955,3356757,4.95045197740113,7.01
"40","J.C. Jackson",13966,3358121,2.29008810572687,6.41
"41","Jalen Ramsey",13968,3358928,3.18561797752809,6.23
"42","Jalen Ramsey",13968,3359012,2.32444444444444,4.57
"43","Jalen Ramsey",13968,3359015,3.01241071428571,7.1
"44","Jalen Ramsey",13968,3359023,1.92866666666667,3.15
"45","Jamel Dean",13962,3356781,2.28619565217391,10.36
"46","Jimmy Smith",13956,3355863,1.98285714285714,4.47
"47","Jimmy Smith",13956,3357262,2.73267857142857,6.39
"48","Jordan Whitehead",13962,3355869,3.44564356435644,8.88
"49","Justin Simmons",13963,3357263,2.11534482758621,5.48
"50","Kareem Jackson",13963,3356831,3.07148351648352,6.21
"51","Kareem Jackson",13963,3356958,2.8258865248227,4.25
"52","Kevin Peterson",13967,3357520,2.58473988439306,6.79
"53","Kevin Peterson",13967,3358450,4.11947826086957,8.56
"54","Marcus Epps",13969,3359174,3.371004784689,7.03
"55","Mike Hilton",13967,3358531,4.80146341463415,6.72
"56","Mike Hughes",13959,3356244,4.15537634408602,8.95
"57","Montae Nicholson",13958,3356190,3.45102941176471,6.28
"58","Ricardo Allen",13955,3356757,2.57203389830508,9.1
"59","Rock Ya-Sin",13962,3355638,2.11588607594937,5.98
"60","Rock Ya-Sin",13962,3355788,2.1820625,6.36
"61","Sam Beal",13969,3359131,3.39673366834171,8.85
"62","Sean Murphy-Bunting",13962,3356564,2.9392972972973,8.99
"63","Steven Nelson",13967,3358544,2.45055118110236,5.22
"64","Terrell Edmunds",13967,3358237,1.56208791208791,4.49
"65","Tre Flowers",13968,3358822,3.85308510638298,8.28
"66","Tre'Davious White",13956,3354703,3.99056603773585,7.14
"67","Trey Marshall",13963,3354611,2.38569852941176,6.42
"68","Trey Marshall",13963,3357263,3.24952586206897,7.39
"69","Troy Hill",13968,3358946,2.97647058823529,6.65
"70","Tye Smith",13965,3358224,2.46654411764706,5.79
"71","Tye Smith",13965,3358498,2.70781609195402,5.77
"72","William Jackson III",13957,3355099,2.97745762711864,5.99
"73","William Jackson III",13957,3355548,2.60759162303665,7.33
"74","Xavier Woods",13954,3350569,4.23509615384615,7.58
