"","player_name","gameid","playid","avg_speed","max_speed"
"1","Aaron Colvin",13997,3372311,3.08354037267081,8.58
"2","Aaron Colvin",13997,3373910,4.45496,8.43
"3","Adrian Colbert",13995,3373941,3.189375,5.48
"4","Adrian Colbert",13995,3373949,3.40654761904762,6.82
"5","Ahkello Witherspoon",13989,3370692,3.60935897435897,7.05
"6","Amani Hooker",13993,3372729,2.19752941176471,6.51
"7","Armani Watts",14000,3375437,2.8231914893617,4.73
"8","Bradley Roby",13990,3368969,3.18172839506173,7.97
"9","Bradley Roby",13990,3369043,2.34645161290323,4.89
"10","Bradley Roby",13990,3369049,1.85637168141593,5.49
"11","Brian Poole",13996,3373645,3.42645833333333,7.63
"12","Byron Jones",13998,3374357,1.9341,6.76
"13","Charvarius Ward",14000,3375546,3.044,5.56
"14","Chris Harris Jr.",13986,3373873,2.2048275862069,6.47
"15","Darius Slay",13986,3373918,3.3820202020202,5.66
"16","Darius Slay",13986,3374277,6.15785714285714,9.94
"17","Darqueze Dennard",13995,3372965,2.30078431372549,4.59
"18","Delano Hill",13999,3374239,4.80551401869159,8.72
"19","Delano Hill",13999,3374341,3.89119266055046,5.18
"20","Erik Harris",13988,3374930,2.67578947368421,5.53
"21","Greedy Williams",13992,3371736,3.1948031496063,8.93
"22","Greedy Williams",13992,3372572,2.54450819672131,5.53
"23","Greedy Williams",13992,3372727,1.47503448275862,5.29
"24","Harrison Smith",14001,3376151,3.68721518987342,5.15
"25","Harrison Smith",14001,3376271,3.23,5.36
"26","Isaac Yiadom",13986,3374031,2.74145631067961,4.98
"27","Jalen Thompson",13999,3374640,2.79398148148148,5.22
"28","Jalen Thompson",13999,3375170,4.39184615384615,6.34
"29","Jalen Thompson",13999,3375186,4.09,6.08
"30","Justin Reid",13990,3369043,1.98290322580645,5.26
"31","Justin Reid",13990,3369049,1.63017699115044,3.78
"32","Landon Collins",13997,3373883,2.38947712418301,4.86
"33","Landon Collins",13997,3373910,1.33664,4.13
"34","LeShaun Sims",13993,3372114,3.38428571428571,6.85
"35","LeShaun Sims",13993,3372513,3.90301204819277,6.81
"36","LeShaun Sims",13993,3372641,3.75954022988506,8.39
"37","Levi Wallace",13987,3369829,3.71518867924528,6.29
"38","Logan Ryan",13993,3373331,5.30178571428571,9.05
"39","Malik Hooker",13994,3372181,4.46844444444444,7.08
"40","Malik Hooker",13994,3373217,3.57056179775281,5.87
"41","Marcus Epps",13998,3375084,3.43231292517007,4.9
"42","Mike Hughes",14001,3376148,4.09271739130435,6.83
"43","Mike Hughes",14001,3376154,4.29831775700935,9.56
"44","Montae Nicholson",13997,3373910,2.37576,7.01
"45","Patrick Peterson",13999,3374640,2.1912962962963,6.01
"46","Patrick Peterson",13999,3374836,3.1958407079646,7.6
"47","Prince Amukamara",14000,3375402,4.18292452830189,7.3
"48","Prince Amukamara",14000,3375411,4.76022222222222,8.11
"49","Prince Amukamara",14000,3375521,4.16605504587156,7.95
"50","Rasul Douglas",13998,3374492,2.88018518518519,6.5
"51","Rasul Douglas",13998,3374866,2.14056910569106,5.25
"52","Rasul Douglas",13998,3375076,2.92851851851852,7.27
"53","Rasul Douglas",13998,3375084,2.18503401360544,5.7
"54","Rasul Douglas",13998,3375091,2.80727941176471,5.55
"55","Rasul Douglas",13998,3375141,3.00083333333333,6.4
"56","Rock Ya-Sin",13994,3372448,2.58415730337079,7.49
"57","Rock Ya-Sin",13994,3373252,4.35831932773109,7.17
"58","Rodney McLeod",13998,3374608,2.34630136986301,6.63
"59","Rodney McLeod",13998,3374720,2.42,6.86
"60","Ross Cockrell",13994,3372010,6.32150684931507,9.26
"61","Ross Cockrell",13994,3372470,5.389125,8.67
"62","Stephon Gilmore",13987,3369353,3.04666666666667,6.11
"63","Steve Longa",13986,3374360,3.66878787878788,7.27
"64","Steven Nelson",13996,3372146,3.37581081081081,7.25
"65","Steven Nelson",13996,3373375,3.94478260869565,8.99
"66","Tae Hayes",13995,3372502,2.48608,6.94
"67","Tae Hayes",13995,3372655,3.49847457627119,6.09
"68","Tae Hayes",13995,3373775,4.55732142857143,6.21
"69","Tae Hayes",13995,3373822,2.87481132075472,5.71
"70","Tae Hayes",13995,3373941,4.54515625,6.62
"71","Tae Hayes",13995,3373949,3.61297619047619,5.61
"72","Tae Hayes",13995,3373962,1.41323863636364,5.48
"73","Tre Flowers",13999,3375058,3.817890625,9.05
"74","Trey Marshall",13986,3374031,4.45941747572816,5.9
"75","Will Parks",13986,3374624,2.666,4.77
"76","Xavier Rhodes",14001,3376189,4.27275862068965,6.2
