"","player_name","gameid","playid","avg_speed","max_speed"
"1","A.J. Bouye",13857,3200862,3.26035714285714,4.89
"2","A.J. Bouye",13857,3201107,2.1005,3.97
"3","A.J. Bouye",13857,3202413,2.04682352941176,4.34
"4","Andrew Sendejo",13866,3203935,2.04641304347826,4.37
"5","Andrew Sendejo",13866,3203937,2.67823529411765,3.71
"6","Anthony Harris",13858,3202341,4.285,6.39
"7","Anthony Harris",13858,3202346,2.04648148148148,4.19
"8","B.W. Webb",13857,3201018,4.273,6.76
"9","B.W. Webb",13857,3201060,3.26247706422018,6.47
"10","B.W. Webb",13857,3201413,4.558,8.83
"11","Brandon Carr",13865,3202868,2.46670731707317,6.57
"12","Brandon Carr",13865,3202894,6.32585714285714,9.16
"13","Brandon Carr",13865,3203612,3.1789552238806,6.37
"14","Brandon Carr",13865,3203621,2.26231707317073,4.99
"15","Budda Baker",13861,3202125,2.94430555555556,4.55
"16","Budda Baker",13861,3202206,4.27689189189189,6.01
"17","Byron Jones",13866,3203734,4.33,5.96
"18","Byron Jones",13866,3203782,3.9438,6.88
"19","Byron Jones",13866,3203976,3.73701923076923,6.56
"20","Byron Jones",13866,3203992,2.11884057971014,4.66
"21","Byron Jones",13866,3204042,5.24902173913044,7.95
"22","Byron Murphy",13861,3200909,3.54972602739726,5.87
"23","Byron Murphy",13861,3201761,2.31767741935484,7.81
"24","Charvarius Ward",13854,3178291,1.00131524008351,6.42
"25","Chris Harris Jr.",13854,3178803,2.88128712871287,6.04
"26","Cody Davis",13857,3201107,1.99778571428571,6.38
"27","Darryl Roberts",13867,3204408,4.51727272727273,7.93
"28","DeAndre Baker",13861,3199744,3.34911764705882,9.53
"29","DeAndre Baker",13861,3200623,4.95479166666667,8.41
"30","DeAndre Baker",13861,3201938,2.80464480874317,7.85
"31","Erik Harris",13859,3200574,3.55101265822785,6.72
"32","Harrison Smith",13858,3202007,2.82414634146341,4.37
"33","J.C. Jackson",13867,3204370,4.80941176470588,8.25
"34","Jabrill Peppers",13861,3200712,3.46705128205128,6.54
"35","Jalen Ramsey",13855,3200643,2.96694117647059,7.55
"36","Jalen Ramsey",13855,3201045,3.11820895522388,5.45
"37","Joejuan Williams",13867,3204403,3.02087378640777,6.51
"38","Karl Joseph",13859,3200992,2.33904494382022,5.78
"39","Karl Joseph",13859,3201470,3.88828571428571,7.07
"40","Keion Crossen",13860,3201961,4.83397058823529,8.29
"41","Kevin King",13859,3201892,4.44921348314607,8.3
"42","Levi Wallace",13856,3202222,4.43950617283951,6.98
"43","Lonnie Johnson Jr.",13860,3200651,6.01369565217391,9.06
"44","Malcolm Butler",13863,3202730,3.63775,8.14
"45","Marcus Williams",13864,3203126,4.11057471264368,6.82
"46","Marshon Lattimore",13864,3203126,3.29505747126437,6.37
"47","Marshon Lattimore",13864,3203617,3.819875,5.6
"48","Mike Hughes",13858,3202007,1.89121951219512,5.06
"49","Patrick Peterson",13861,3202001,3.4931884057971,6.92
"50","Prince Amukamara",13864,3203525,2.90845588235294,6.89
"51","Rashaan Melvin",13858,3201859,3.26580952380952,8.18
"52","Rayshawn Jenkins",13863,3202607,3.25578125,7.7
"53","Rudy Ford",13866,3203939,1.81478260869565,3.58
"54","Stephon Gilmore",13867,3204255,4.39581818181818,6.74
"55","Stephon Gilmore",13867,3204401,3.63505617977528,8.51
"56","Tre Flowers",13865,3203504,4.06985507246377,6.18
"57","Xavier Rhodes",13858,3202346,1.00592592592593,3.74
