"","player_name","gameid","playid","avg_speed","max_speed"
"1","A.J. Bouye",13884,3245110,2.35423312883436,6.71
"2","Anthony Averett",13895,3249267,3.39878787878788,10.06
"3","Bobby McCain",13887,3245442,3.49975,6.55
"4","Byron Jones",13896,3249956,3.42311320754717,7.2
"5","Byron Jones",13896,3249981,3.455,6.53
"6","Byron Jones",13896,3249984,3.43207920792079,6
"7","Byron Jones",13896,3249990,2.44230769230769,6.08
"8","Byron Jones",13896,3249997,2.83514851485149,5.61
"9","Chuck Clark",13895,3248893,4.85638888888889,7.57
"10","Cornell Armstrong",13884,3245120,3.34580357142857,6.71
"11","Cornell Armstrong",13884,3245267,3.87357142857143,6.04
"12","Davontae Harris",13893,3247774,2.63254545454545,4.39
"13","Donte Jackson",13890,3246814,4.43969696969697,8.82
"14","Donte Jackson",13890,3247272,2.6931746031746,4.6
"15","Donte Jackson",13890,3247402,3.49037037037037,6.36
"16","Eric Reid",13890,3247392,2.17013513513514,3.4
"17","Erik Harris",13891,3247796,2.99894736842105,7.79
"18","Gareon Conley",13884,3244971,2.05596330275229,5.25
"19","Gareon Conley",13884,3245018,4.39638461538462,7.1
"20","Gareon Conley",13884,3245120,2.62558035714286,5.24
"21","Gareon Conley",13884,3245265,1.81403726708075,4.73
"22","Gareon Conley",13884,3245267,2.62021978021978,5.94
"23","Jimmie Ward",13883,3229371,4.62878378378378,6.06
"24","Jimmie Ward",13883,3229636,2.17264406779661,6.11
"25","Justin Reid",13884,3245159,2.15371859296482,4.03
"26","Kenny Vaccaro",13890,3246277,2.86494736842105,5.72
"27","Khari Willis",13889,3246254,1.67536912751678,6.25
"28","Levi Wallace",13885,3247127,2.75369127516779,6.73
"29","Malcolm Butler",13890,3245609,5.27878048780488,8.97
"30","Malcolm Butler",13890,3246284,2.47467391304348,7.47
"31","Malcolm Butler",13890,3246310,5.03629213483146,9.7
"32","Marvell Tell III",13889,3246223,2.55731884057971,6.92
"33","Marvell Tell III",13889,3246254,1.96818791946309,6.05
"34","Micah Hyde",13885,3247140,3.45388888888889,6.54
"35","Michael Davis",13894,3248263,3.36458333333333,5.58
"36","Michael Davis",13894,3248690,3.39731182795699,6.36
"37","Michael Davis",13894,3248726,3.97628787878788,8.61
"38","Mike Adams",13884,3245370,2.50436507936508,5.25
"39","Mike Adams",13884,3245377,2.96990384615385,7.39
"40","Nik Needham",13887,3245611,2.97822784810127,7.44
"41","Nik Needham",13887,3245905,3.85866071428571,7.47
"42","Nik Needham",13887,3246871,3.80144230769231,6.94
"43","Prince Amukamara",13888,3246413,4.91039215686274,8.1
"44","Rayshawn Jenkins",13894,3248514,4.99529411764706,8.06
"45","Ronald Darby",13888,3245728,2.73826086956522,6.85
"46","Ronald Darby",13888,3246185,2.35700680272109,6.79
"47","Ronald Darby",13888,3246901,3.77378378378378,8.53
"48","Steven Nelson",13889,3247077,2.9586301369863,6.07
"49","Tre Flowers",13892,3248448,2.00314049586777,4.98
"50","Tre Herndon",13884,3244959,2.40813664596273,5.34
"51","Xavier Woods",13896,3249977,2.27990291262136,4.34
"52","Xavier Woods",13896,3249994,1.69008928571429,3.9
"53","Xavier Woods",13896,3249997,2.08920792079208,3.91
