"","player_name","gameid","playid","avg_speed","max_speed"
"1","Alexander Johnson",18689,3649960,3.74561797752809,7.62
"2","Anthony Harris",18644,3647628,2.75058394160584,6.28
"3","Bashaud Breeland",18645,3647598,3.9225,6.64
"4","Blidi Wreh-Wilson",18639,3631444,1.94708542713568,5.42
"5","Byron Jones",18646,3646429,3.21390804597701,6.78
"6","Darious Williams",18646,3646110,4.6455,7.66
"7","Darius Slay",18650,3650461,3.99914893617021,8.88
"8","Darius Slay",18650,3650685,3.2878125,6.7
"9","Dean Marlowe",18640,3646574,4.08264,7.93
"10","Devin McCourty",18640,3646477,4.971625,6.03
"11","Erik Harris",18642,3646412,3.13769230769231,6.61
"12","Erik Harris",18642,3647331,3.74357894736842,6.4
"13","Harrison Smith",18644,3646378,2.63019047619048,5.27
"14","Isaac Yiadom",18651,3651009,2.68772277227723,6.14
"15","Isaac Yiadom",18651,3651120,5.06186813186813,6.43
"16","J.C. Jackson",18640,3646899,3.10796296296296,5.19
"17","Jalen Mills",18650,3650574,3.26485185185185,6.82
"18","Jamel Dean",18651,3651119,3.35775362318841,8.01
"19","Jamel Dean",18651,3651204,2.0184,4.05
"20","Jamel Dean",18651,3651260,2.9612676056338,4.94
"21","Jamel Dean",18651,3651283,1.41347222222222,4.53
"22","James Bradberry",18651,3650964,2.74833333333333,6.33
"23","Jason McCourty",18640,3646422,3.78308823529412,6.19
"24","Jason Verrett",18649,3649391,3.5487610619469,7.39
"25","Jaylon Johnson",18648,3649821,2.39696428571429,4.51
"26","Jonathan Jones",18640,3646451,5.93774193548387,9.51
"27","Justin Layne",18626,3648160,3.52381679389313,8.69
"28","Justin Layne",18626,3648759,4.06907692307692,6.7
"29","Justin Layne",18626,3648784,2.17153846153846,3.92
"30","Justin Layne",18626,3648798,3.0663963963964,7.2
"31","Kareem Jackson",18689,3648919,4.43096385542169,8.04
"32","Kris Boyd",18644,3646498,3.17739837398374,8.53
"33","Kris Boyd",18644,3647574,3.03268456375839,7.81
"34","Malcolm Butler",18641,3647613,2.47304761904762,7.69
"35","Marshon Lattimore",18648,3650128,4.06941860465116,7.5
"36","Marshon Lattimore",18648,3650229,4.424125,7.73
"37","Michael Davis",18689,3649025,5.17111111111111,9.3
"38","Michael Davis",18689,3649673,2.60379746835443,6.49
"39","Michael Davis",18689,3650303,3.48394366197183,6.21
"40","Michael Ojemudia",18689,3649608,3.40894117647059,7.09
"41","Mike Edwards",18651,3651258,2.99329411764706,6.01
"42","Mike Edwards",18651,3651262,2.55926470588235,4.49
"43","Myles Hartsfield",18639,3631375,3.27801020408163,7.32
"44","Rayshawn Jenkins",18689,3649673,3.74417721518987,5.8
"45","Sean Murphy-Bunting",18651,3651279,3.93268518518519,6.39
"46","Shawn Williams",18641,3647114,3.40922077922078,6.46
"47","Shawn Williams",18641,3647175,3.72142857142857,7.9
"48","Tavon Wilson",18643,3647124,2.80313432835821,5.53
"49","Terrell Edmunds",18626,3648775,2.4770796460177,4.67
"50","Tracy Walker",18643,3646269,3.42553398058252,7.04
"51","Tre Boston",18639,3630910,1.25988165680473,4.17
"52","Tre'Davious White",18640,3646574,4.09784,6.12
"53","Tre'Davious White",18640,3647144,3.44884615384615,7.4
"54","William Jackson III",18641,3646357,2.82942528735632,5.69
"55","William Jackson III",18641,3647181,3.19219178082192,6.24
"56","Xavier Rhodes",18643,3647489,6.68349056603774,10.16
"57","Xavier Rhodes",18643,3648089,6.69383561643836,9.98
