"","player_name","gameid","playid","avg_speed","max_speed"
"1","Adrian Amos",18742,3784870,1.34966019417476,5.21
"2","Adrian Amos",18742,3784874,1.742,3.72
"3","Ahkello Witherspoon",18754,3787165,4.06557142857143,7.88
"4","Anthony Averett",18747,3786207,3.35666666666667,8.59
"5","Anthony Averett",18747,3786717,3.43900662251656,7.99
"6","Anthony Averett",18747,3786785,3.17442528735632,8.37
"7","Blessuan Austin",18744,3788075,2.92021276595745,6.52
"8","Blessuan Austin",18744,3788215,2.4527380952381,5.01
"9","Blessuan Austin",18744,3788638,4.38123711340206,6.48
"10","Bobby McCain",18748,3787653,4.0862,5.86
"11","Bobby Wagner",18751,3787713,1.6620424403183,4.6
"12","Byron Murphy",18752,3788056,4.70381578947368,9.01
"13","Byron Murphy",18752,3788076,4.15515463917526,8.06
"14","Casey Hayward Jr.",18740,3777358,2.89056034482759,7.42
"15","Casey Hayward Jr.",18740,3777623,3.35184210526316,7.67
"16","D.J. Reed Jr.",18751,3787113,3.51414414414414,6.37
"17","D.J. Reed Jr.",18751,3787713,1.87787798408488,6.12
"18","Darian Thompson",18754,3786670,5.08483516483517,6.58
"19","Delrick Abrams Jr.",18746,3787711,4.48955223880597,8.31
"20","Denzel Ward",18750,3789285,3.46703703703704,6.63
"21","DeShon Elliott",18747,3787597,1.47680147058824,4.31
"22","Donte Jackson",18742,3783611,3.88821138211382,8.98
"23","Donte Jackson",18742,3783985,4.34720930232558,6.83
"24","Donte Jackson",18742,3784083,2.68559139784946,6.91
"25","Dre Kirkpatrick",18752,3787800,2.32187683284457,7.82
"26","Dre Kirkpatrick",18752,3788811,4.11538461538461,7.2
"27","Duke Shelley",18749,3785922,5.09139534883721,8.03
"28","Erik Harris",18740,3777477,3.28917355371901,5.87
"29","Erik Harris",18740,3777648,4.39619718309859,5.32
"30","Greg Mabin",18747,3785867,2.74898550724638,7.11
"31","Greg Mabin",18747,3786320,4.14568181818182,7.02
"32","Greg Mabin",18747,3786927,2.85634146341463,7.88
"33","Greg Mabin",18747,3787551,3.38586206896552,6.92
"34","Greg Mabin",18747,3787567,3.68585714285714,6.02
"35","Isaac Yiadom",18750,3789074,3.16941176470588,5.9
"36","Isaac Yiadom",18750,3789155,3.20033613445378,6.43
"37","J.C. Jackson",18748,3786977,3.702,5.84
"38","Jamal Adams",18751,3787713,1.77397877984085,6.05
"39","Jamel Dean",18746,3785446,2.97387755102041,5.23
"40","Josh Norman",18741,3781558,4.39118279569893,5.81
"41","Josh Norman",18741,3783046,4.04333333333333,7
"42","Juston Burris",18742,3784083,2.69596774193548,5.72
"43","K'Von Wallace",18752,3788398,3.42059701492537,5.01
"44","Kareem Jackson",18741,3782579,3.34488095238095,5.6
"45","Keisean Nixon",18740,3777395,3.30807692307692,7.83
"46","Keisean Nixon",18740,3777420,4.79328947368421,8.08
"47","Keisean Nixon",18740,3777442,1.79413461538462,7.32
"48","Kendall Fuller",18751,3785944,2.8625,6.01
"49","Kendall Fuller",18751,3786218,1.11755844155844,7.36
"50","Kendall Fuller",18751,3787459,3.48243697478992,7.35
"51","Kevin King",18742,3784861,1.60587155963303,8.39
"52","Kevin King",18742,3784865,2.45485981308411,4.45
"53","Kevin King",18742,3784870,1.37966019417476,4.97
"54","Khari Willis",18743,3786144,3.99473684210526,6.81
"55","Kindle Vildor",18749,3787848,3.36703125,8.55
"56","Levi Wallace",18741,3782835,3.63877551020408,7.09
"57","Malcolm Butler",18745,3786076,3.11593582887701,9.43
"58","Malcolm Butler",18745,3786886,3.92336,8.37
"59","Marcus Williams",18753,3788118,1.97852941176471,3.76
"60","Marcus Williams",18753,3788265,2.41787234042553,5.02
"61","Marcus Williams",18753,3788810,2.97495145631068,4.95
"62","Marshon Lattimore",18753,3788233,4.55087912087912,9.12
"63","Marshon Lattimore",18753,3788810,2.78223300970874,8.03
"64","Marshon Lattimore",18753,3788859,2.93023255813953,5.06
"65","Michael Davis",18740,3777320,3.43555555555556,8.29
"66","Michael Jacquet III",18752,3788100,5.01107843137255,9.39
"67","Michael Jacquet III",18752,3788290,1.20751351351351,6.6
"68","Michael Ojemudia",18741,3781298,3.31610062893082,9.14
"69","Michael Ojemudia",18741,3782246,5.33847222222222,8.38
"70","Michael Ojemudia",18741,3782255,2.80479452054794,5.44
"71","Michael Ojemudia",18741,3782414,6.03911111111111,9.76
"72","Quandre Diggs",18751,3787713,1.52533156498674,6.17
"73","Rasul Douglas",18742,3784300,4.10932692307692,6.37
"74","Sean Murphy-Bunting",18746,3786031,2.446,6.46
"75","Tashaun Gipson Sr.",18749,3787827,3.21532258064516,4.61
"76","Tramon Williams",18747,3786785,3.19833333333333,6.98
"77","Trevon Diggs",18754,3786670,4.40681318681319,6.65
"78","Trevon Diggs",18754,3787974,3.43316455696203,5.89
"79","Tye Smith",18745,3785891,3.71672268907563,5.25
"80","Ugo Amadi",18751,3786517,2.87573170731707,5.2
"81","Ugo Amadi",18751,3787713,2.11045092838196,7.96
"82","Vonn Bell",18755,3789861,4.25,6.88
"83","Xavier Rhodes",18743,3785677,3.38755319148936,8.23
"84","Xavier Rhodes",18743,3786144,2.6696992481203,4.93
