"","player_name","gameid","playid","avg_speed","max_speed"
"1","Ahkello Witherspoon",9413,2652117,2.69943396226415,4.89
"2","Andrew Sendejo",9411,2651164,3.62398773006135,7.61
"3","Andrew Sendejo",9411,2652094,2.74495238095238,8.24
"4","Avonte Maddox",9411,2651344,1.82222772277228,6.85
"5","Cameron Sutton",9409,2650378,3.57171641791045,8.39
"6","Casey Hayward Jr.",9410,2651997,3.52113513513514,7.5
"7","Darius Slay",9406,2648613,2.55618181818182,6.69
"8","Darius Slay",9406,2649827,2.9975,6.38
"9","DeAndre Hopkins",9414,2653386,1.16703703703704,3.32
"10","Delano Hill",9412,2652057,1.0915,3.85
"11","Donte Jackson",9403,2648220,3.66464285714286,7.52
"12","E.J. Gaines",9405,2650051,1.95092150170648,6.28
"13","Gareon Conley",9410,2650775,4.64878378378378,7.08
"14","Glover Quin",9406,2650855,2.15467032967033,5.48
"15","Harrison Smith",9411,2652503,2.15046153846154,4.51
"16","Harrison Smith",9411,2652511,2.90892857142857,6.43
"17","Harrison Smith",9411,2652523,2.69471428571429,6.27
"18","Jalen Ramsey",9407,2648286,2.56361538461538,6.7
"19","Jalen Ramsey",9407,2649008,4.19154838709677,6.91
"20","Jalen Ramsey",9407,2649618,1.74830303030303,3.65
"21","Jalen Ramsey",9407,2649858,1.5231914893617,3.67
"22","Jamal Adams",9408,2649527,6.22552380952381,9.3
"23","James Bradberry",9403,2648382,2.03822580645161,4.18
"24","Janoris Jenkins",9403,2649946,6.17972972972973,9.05
"25","Janoris Jenkins",9403,2651019,3.28648936170213,6.95
"26","Jessie Bates",9404,2648427,2.96248407643312,7.5
"27","Jessie Bates",9404,2650686,2.81212121212121,4.95
"28","Joe Haden",9409,2649340,3.84542056074766,6.53
"29","Johnathan Joseph",9414,2653307,2.73345794392523,5.01
"30","Jordan Lucas",9407,2650953,2.13957746478873,4.74
"31","Jordan Lucas",9407,2650963,2.00872340425532,6.23
"32","Jordan Lucas",9407,2650970,1.92722222222222,3.18
"33","Jordan Lucas",9407,2650981,1.2496875,3.18
"34","Justin Hardee",9415,2654253,2.50614406779661,6.42
"35","Justin Hardee",9415,2654317,3.46757575757576,6.26
"36","Justin Reid",9414,2653386,1.95981481481481,6.36
"37","Justin Simmons",9408,2649014,3.28583333333333,6.19
"38","K'Waun Williams",9413,2652117,3.11396226415094,6.34
"39","Kendrick Lewis",9402,2648790,2.76161172161172,6.94
"40","Kendrick Lewis",9402,2649790,1.25522133938706,7.75
"41","Kendrick Lewis",9402,2650008,2.98046511627907,5.38
"42","Leighton Vander Esch",9414,2652958,1.07069473684211,6.59
"43","Leighton Vander Esch",9414,2653111,4.10575268817204,5.93
"44","Malcolm Butler",9402,2650008,2.60201550387597,5.43
"45","Malik Hooker",9401,2629201,4.37406896551724,7.93
"46","Malik Hooker",9401,2629756,3.42836134453781,7.88
"47","Mike Hughes",9411,2651398,2.85,8.83
"48","Morris Claiborne",9408,2650414,4.12036144578313,6.28
"49","Neiko Thorpe",9412,2652057,2.58377272727273,8.94
"50","Nevin Lawson",9406,2651115,3.28555555555556,8.83
"51","Pierre Desir",9401,2629210,5.19,9.08
"52","Pierre Desir",9401,2629377,1.9404,7
"53","Pierre Desir",9401,2629567,2.59720588235294,7.3
"54","Quinton Dunbar",9415,2654195,2.19632183908046,5.6
"55","Quinton Dunbar",9415,2654271,3.81621951219512,7.83
"56","Reggie Nelson",9410,2651678,1.33486842105263,4.69
"57","Sam Shields",9412,2651229,4.51690789473684,8.47
"58","Sean Davis",9409,2648288,3.44724137931034,6.93
"59","Shawn Williams",9404,2650570,1.86509009009009,5.89
"60","Steven Nelson",9407,2650963,2.26526595744681,5.69
"61","Steven Nelson",9407,2650970,3.50802325581395,7.32
"62","Steven Nelson",9407,2650981,1.2299375,3.47
"63","Tedric Thompson",9412,2652057,1.51127272727273,3.49
"64","Teez Tabor",9406,2649798,3.06121739130435,6.05
"65","Terrell Edmunds",9409,2649340,3.76710280373832,6.34
"66","Torry McTyer",9404,2649830,3.69701149425287,8.91
"67","Tramon Williams",9406,2648187,2.50366972477064,8.58
"68","Tre Flowers",9412,2652057,2.34736363636364,6.71
"69","Trevor Williams",9410,2651617,4.0099,7.89
"70","Troy Hill",9412,2652314,1.37067528735632,7.72
"71","Tyler Patmon",9407,2649583,1.8584011627907,6.94
"72","Tyrann Mathieu",9414,2653386,1.17944444444444,2.97
"73","William Jackson",9404,2650012,1.89522123893805,6.17
"74","William Jackson",9404,2650547,3.2473381294964,6.69
"75","William Jackson",9404,2650570,2.49382882882883,8.64
"76","William Jackson",9404,2650660,2.52601851851852,5.37
"77","William Jackson",9404,2650680,1.36971014492754,3.37
"78","William Jackson",9404,2650686,3.35737373737374,6.93
"79","Xavier Woods",9414,2653373,2.14354838709677,5.77
