"","player_name","gameid","playid","avg_speed","max_speed"
"1","A.J. Bouye",9435,2703141,3.4994,7.52
"2","Anthony Harris",9438,2704549,2.10769230769231,6.52
"3","Anthony Harris",9438,2704563,3.39,6.64
"4","Avonte Maddox",9439,2703951,3.51905882352941,7.45
"5","Byron Jones",9442,2704784,1.9929696969697,6.9
"6","Chris Harris Jr.",9431,2682363,2.41456790123457,7.31
"7","D.J. Swearinger Sr.",9442,2705385,2.4085401459854,4.21
"8","Darius Slay",9437,2702270,2.81,6.89
"9","Devin McCourty",9433,2704434,1.692,3.19
"10","Devin McCourty",9433,2704446,0.940119047619048,2.64
"11","Devin McCourty",9433,2704463,1.29641129032258,4.15
"12","Duron Harmon",9433,2702648,2.58627586206897,4.78
"13","Duron Harmon",9433,2704421,1.76958333333333,4.21
"14","Duron Harmon",9433,2704446,1.00095238095238,2.05
"15","Duron Harmon",9433,2704463,1.62741935483871,5.77
"16","Eric Murray",9436,2706201,2.82605839416058,4.93
"17","Fabian Moreau",9442,2705492,2.68301136363636,5.83
"18","George Iloka",9438,2703291,3.51619718309859,4.75
"19","Greg Stroman",9442,2704440,2.93306569343066,9.12
"20","Greg Stroman",9442,2705683,1.9046288209607,4.67
"21","Greg Stroman",9442,2705735,1.39739436619718,6.03
"22","Greg Stroman",9442,2705794,2.8325974025974,5.05
"23","Greg Stroman",9442,2705811,2.94505376344086,7.22
"24","Harrison Smith",9438,2703590,5.78730496453901,8.6
"25","Harrison Smith",9438,2703739,2.74542372881356,4.1
"26","Jason McCourty",9433,2702080,2.47062068965517,6.98
"27","Jason McCourty",9433,2703126,3.7637323943662,7
"28","Jason McCourty",9433,2704446,0.679166666666667,2.12
"29","Jason McCourty",9433,2704463,1.21524193548387,3.58
"30","Jimmy Smith",9441,2705358,3.40959016393443,7.32
"31","Jonathan Jones",9433,2702648,2.49262068965517,7.48
"32","Jonathan Jones",9433,2704446,0.986785714285714,1.95
"33","Josh Gordon",9433,2704446,0.72452380952381,1.97
"34","Josh Gordon",9433,2704463,1.62754032258065,3.74
"35","Kareem Jackson",9435,2703782,3.34921348314607,7.44
"36","Ken Crawley",9441,2704568,3.73723214285714,7.97
"37","Ken Crawley",9441,2705762,1.79962264150943,4.46
"38","Marcus Williams",9441,2704719,2.860625,5.75
"39","Marshon Lattimore",9441,2705614,1.97620689655172,7.05
"40","Montae Nicholson",9442,2705492,4.47025316455696,8.67
"41","Montae Nicholson",9442,2705803,3.0294495412844,5.82
"42","Morris Claiborne",9438,2703422,4.31916666666667,7.32
"43","Nevin Lawson",9437,2703397,1.97245614035088,4.32
"44","Patrick Chung",9433,2702090,3.14285714285714,7.65
"45","Patrick Chung",9433,2704446,0.570833333333333,1.4
"46","Patrick Chung",9433,2704463,0.983306451612903,2.65
"47","Patrick Peterson",9431,2682381,2.37611872146119,6.62
"48","Pierre Desir",9434,2702987,3.88309278350515,7.58
"49","Prince Amukamara",9433,2702683,2.98,7.49
"50","Prince Amukamara",9433,2703434,2.76381944444444,7.43
"51","Prince Amukamara",9433,2704086,4.08019900497512,8.47
"52","Quandre Diggs",9437,2702225,1.91467455621302,5.72
"53","Quandre Diggs",9437,2703625,2.98184466019417,4.58
"54","Quandre Diggs",9437,2703651,1.92016393442623,3.14
"55","Robert Alford",9444,2707094,2.71267857142857,7.9
"56","Ronald Darby",9439,2702434,1.41,4.25
"57","Shawn Williams",9436,2706171,2.14792079207921,6.56
"58","T.J. McDonald",9437,2703853,2.54261146496815,5.51
"59","Tre'Davious White",9434,2702539,2.48713414634146,8.06
"60","Tre'Davious White",9434,2703420,2.23434210526316,7.72
"61","Trevor Williams",9432,2701239,2.83025316455696,7.03
"62","William Jackson",9436,2706446,1.90973333333333,5.14
"63","Xavier Rhodes",9438,2703739,5.16084745762712,7.21
